	n	p
group875	2.0	0.9923878157469086
group876	0.0	0.9996270510218255
group877	2.0	0.9923878157469086
group878	0.0	0.9996270510218255
group879	0.0	0.9996270510218255
group880	0.0	0.9996270510218255
group881	6.0	0.9037650928930426
group882	0.0	0.9996270510218255
group883	0.0	0.9996270510218255
group884	0.0	0.9996270510218255
group885	0.0	0.9996270510218255
group886	0.0	0.9996270510218255
group887	0.0	0.9996270510218255
group888	3.0	0.9816039147469156
group889	0.0	0.9996270510218255
group890	0.0	0.9996270510218255
group891	0.0	0.9996270510218255
group892	0.0	0.9996270510218255
group893	0.0	0.9996270510218255
group894	0.0	0.9996270510218255
group895	0.0	0.9996270510218255
group896	0.0	0.9996270510218255
group897	2.0	0.9923878157469086
group898	2.0	0.9923878157469086
group899	1.0	0.9977045253033445
group900	2.0	0.9923878157469086
group901	0.0	0.9996270510218255
group902	0.0	0.9996270510218255
group903	0.0	0.9996270510218255
group904	1.0	0.9977045253033445
group905	0.0	0.9996270510218255
group906	1.0	0.9977045253033445
group907	0.0	0.9996270510218255
group908	0.0	0.9996270510218255
group909	0.0	0.9996270510218255
group910	3.0	0.9816039147469156
group911	0.0	0.9996270510218255
group912	0.0	0.9996270510218255
group913	0.0	0.9996270510218255
group914	0.0	0.9996270510218255
group915	1.0	0.9977045253033445
group916	0.0	0.9996270510218255
group917	0.0	0.9996270510218255
group918	0.0	0.9996270510218255
group919	0.0	0.9996270510218255
group920	4.0	0.9636385976372321
group921	0.0	0.9996270510218255
group922	1.0	0.9977045253033445
group923	0.0	0.9996270510218255
group924	3.0	0.9816039147469156
group925	0.0	0.9996270510218255
group926	4.0	0.9636385976372321
group927	0.0	0.9996270510218255
group928	3.0	0.9816039147469156
group929	0.0	0.9996270510218255
group930	1.0	0.9977045253033445
group931	0.0	0.9996270510218255
group932	0.0	0.9996270510218255
group933	0.0	0.9996270510218255
group934	0.0	0.9996270510218255
group935	0.0	0.9996270510218255
group936	3.0	0.9816039147469156
group937	0.0	0.9996270510218255
group938	0.0	0.9996270510218255
group939	0.0	0.9996270510218255
group940	0.0	0.9996270510218255
group941	0.0	0.9996270510218255
group942	0.0	0.9996270510218255
group943	0.0	0.9996270510218255
group944	1.0	0.9977045253033445
group945	2.0	0.9923878157469086
group946	4.0	0.9636385976372321
group947	0.0	0.9996270510218255
group948	0.0	0.9996270510218255
group949	0.0	0.9996270510218255
group950	3.0	0.9816039147469156
group951	0.0	0.9996270510218255
group952	0.0	0.9996270510218255
group953	1.0	0.9977045253033445
group954	2.0	0.9923878157469086
group955	0.0	0.9996270510218255
group956	1.0	0.9977045253033445
group957	0.0	0.9996270510218255
group958	0.0	0.9996270510218255
group959	0.0	0.9996270510218255
group960	0.0	0.9996270510218255
group961	0.0	0.9996270510218255
group962	0.0	0.9996270510218255
group963	0.0	0.9996270510218255
group964	10.0	0.7155810135901454
group965	0.0	0.9996270510218255
group966	0.0	0.9996270510218255
group967	0.0	0.9996270510218255
group968	0.0	0.9996270510218255
group969	0.0	0.9996270510218255
group970	1.0	0.9977045253033445
group971	0.0	0.9996270510218255
group972	0.0	0.9996270510218255
group973	0.0	0.9996270510218255
group974	0.0	0.9996270510218255
group975	0.0	0.9996270510218255
group976	2.0	0.9923878157469086
group977	1.0	0.9977045253033445
group978	17.0	0.3798427805522034
group979	0.0	0.9996270510218255
group980	0.0	0.9996270510218255
group981	0.0	0.9996270510218255
group982	0.0	0.9996270510218255
group983	4.0	0.9636385976372321
group984	2.0	0.9923878157469086
group985	0.0	0.9996270510218255
group986	0.0	0.9996270510218255
group987	0.0	0.9996270510218255
group988	0.0	0.9996270510218255
group989	0.0	0.9996270510218255
group990	1.0	0.9977045253033445
group991	2.0	0.9923878157469086
group992	2.0	0.9923878157469086
group993	3.0	0.9816039147469156
group994	0.0	0.9996270510218255
group995	0.0	0.9996270510218255
group996	3.0	0.9816039147469156
group997	0.0	0.9996270510218255
group998	0.0	0.9996270510218255
group999	4.0	0.9636385976372321
group1000	1.0	0.9977045253033445
group1001	0.0	0.9996270510218255
group1002	1.0	0.9977045253033445
group1003	4.0	0.9636385976372321
group1004	0.0	0.9996270510218255
group1005	0.0	0.9996270510218255
group1006	0.0	0.9996270510218255
group1007	0.0	0.9996270510218255
group1008	0.0	0.9996270510218255
group1009	7.0	0.863022359174169
group1010	0.0	0.9996270510218255
group1011	0.0	0.9996270510218255
group1012	0.0	0.9996270510218255
group1013	3.0	0.9816039147469156
group1014	2.0	0.9923878157469086
group1015	3.0	0.9816039147469156
group1016	0.0	0.9996270510218255
group1017	0.0	0.9996270510218255
group1018	0.0	0.9996270510218255
group1019	0.0	0.9996270510218255
group1020	1.0	0.9977045253033445
group1021	0.0	0.9996270510218255
group1022	0.0	0.9996270510218255
group1023	0.0	0.9996270510218255
group1024	0.0	0.9996270510218255
group1025	0.0	0.9996270510218255
group1026	0.0	0.9996270510218255
group1027	0.0	0.9996270510218255
group1028	1.0	0.9977045253033445
group1029	3.0	0.9816039147469156
group1030	2.0	0.9923878157469086
group1031	0.0	0.9996270510218255
group1032	0.0	0.9996270510218255
group1033	1.0	0.9977045253033445
group1034	0.0	0.9996270510218255
group1035	1.0	0.9977045253033445
group1036	0.0	0.9996270510218255
group1037	4.0	0.9636385976372321
group1038	0.0	0.9996270510218255
group1039	1.0	0.9977045253033445
group1040	0.0	0.9996270510218255
group1041	0.0	0.9996270510218255
group1042	0.0	0.9996270510218255
group1043	0.0	0.9996270510218255
group1044	0.0	0.9996270510218255
group1045	5.0	0.9376373728504575
group1046	8.0	0.8169246331035801
group1047	0.0	0.9996270510218255
group1048	0.0	0.9996270510218255
group1049	0.0	0.9996270510218255
group1050	1.0	0.9977045253033445
group1051	1.0	0.9977045253033445
group1052	0.0	0.9996270510218255
group1053	1.0	0.9977045253033445
group1054	1.0	0.9977045253033445
group1055	0.0	0.9996270510218255
group1056	1.0	0.9977045253033445
group1057	0.0	0.9996270510218255
group1058	2.0	0.9923878157469086
group1059	0.0	0.9996270510218255
group1060	0.0	0.9996270510218255
group1061	2.0	0.9923878157469086
group1062	3.0	0.9816039147469156
group1063	0.0	0.9996270510218255
group1064	0.0	0.9996270510218255
group1065	14.0	0.5128735258728038
group1066	2.0	0.9923878157469086
group1067	0.0	0.9996270510218255
group1068	6.0	0.9037650928930426
group1069	0.0	0.9996270510218255
group1070	1.0	0.9977045253033445
group1071	0.0	0.9996270510218255
group1072	0.0	0.9996270510218255
group1073	0.0	0.9996270510218255
group1074	0.0	0.9996270510218255
group1075	11.0	0.6634261810364657
group1076	0.0	0.9996270510218255
group1077	0.0	0.9996270510218255
group1078	0.0	0.9996270510218255
group1079	3.0	0.9816039147469156
group1080	0.0	0.9996270510218255
group1081	0.0	0.9996270510218255
group1082	0.0	0.9996270510218255
group1083	0.0	0.9996270510218255
group1084	0.0	0.9996270510218255
group1085	1.0	0.9977045253033445
group1086	0.0	0.9996270510218255
group1087	0.0	0.9996270510218255
group1088	0.0	0.9996270510218255
group1089	2.0	0.9923878157469086
group1090	0.0	0.9996270510218255
group1091	0.0	0.9996270510218255
group1092	0.0	0.9996270510218255
group1093	0.0	0.9996270510218255
group1094	0.0	0.9996270510218255
group1095	2.0	0.9923878157469086
group1096	0.0	0.9996270510218255
group1097	4.0	0.9636385976372321
group1098	0.0	0.9996270510218255
group1099	1.0	0.9977045253033445
group1100	0.0	0.9996270510218255
group1101	0.0	0.9996270510218255
group1102	0.0	0.9996270510218255
group1103	0.0	0.9996270510218255
group1104	2.0	0.9923878157469086
group1105	1.0	0.9977045253033445
group1106	0.0	0.9996270510218255
group1107	0.0	0.9996270510218255
group1108	2.0	0.9923878157469086
group1109	3.0	0.9816039147469156
group1110	0.0	0.9996270510218255
group1111	3.0	0.9816039147469156
group1112	0.0	0.9996270510218255
group1113	0.0	0.9996270510218255
group1114	1.0	0.9977045253033445
group1115	0.0	0.9996270510218255
group1116	0.0	0.9996270510218255
group1117	3.0	0.9816039147469156
group1118	3.0	0.9816039147469156
group1119	0.0	0.9996270510218255
group1120	0.0	0.9996270510218255
group1121	0.0	0.9996270510218255
group1122	2.0	0.9923878157469086
group1123	0.0	0.9996270510218255
group1124	1.0	0.9977045253033445
group1125	0.0	0.9996270510218255
group1126	0.0	0.9996270510218255
group1127	0.0	0.9996270510218255
group1128	1.0	0.9977045253033445
group1129	0.0	0.9996270510218255
group1130	0.0	0.9996270510218255
group1131	0.0	0.9996270510218255
group1132	0.0	0.9996270510218255
group1133	0.0	0.9996270510218255
group1134	1.0	0.9977045253033445
group1135	0.0	0.9996270510218255
group1136	0.0	0.9996270510218255
group1137	0.0	0.9996270510218255
group1138	0.0	0.9996270510218255
group1139	1.0	0.9977045253033445
group1140	0.0	0.9996270510218255
group1141	0.0	0.9996270510218255
group1142	0.0	0.9996270510218255
group1143	0.0	0.9996270510218255
group1144	0.0	0.9996270510218255
group1145	0.0	0.9996270510218255
group1146	0.0	0.9996270510218255
group1147	0.0	0.9996270510218255
group1148	2.0	0.9923878157469086
group1149	0.0	0.9996270510218255
group1150	0.0	0.9996270510218255
group1151	0.0	0.9996270510218255
group1152	0.0	0.9996270510218255
group1153	0.0	0.9996270510218255
group1154	0.0	0.9996270510218255
group1155	1.0	0.9977045253033445
group1156	0.0	0.9996270510218255
group1157	0.0	0.9996270510218255
group1158	0.0	0.9996270510218255
group1159	0.0	0.9996270510218255
group1160	0.0	0.9996270510218255
group1161	0.0	0.9996270510218255
group1162	0.0	0.9996270510218255
group1163	0.0	0.9996270510218255
group1164	0.0	0.9996270510218255
group1165	0.0	0.9996270510218255
group1166	0.0	0.9996270510218255
group1167	0.0	0.9996270510218255
group1168	0.0	0.9996270510218255
group1169	0.0	0.9996270510218255
group1170	0.0	0.9996270510218255
group1171	0.0	0.9996270510218255
group1172	0.0	0.9996270510218255
group1173	0.0	0.9996270510218255
group1174	0.0	0.9996270510218255
group1175	0.0	0.9996270510218255
group1176	0.0	0.9996270510218255
group1177	3.0	0.9816039147469156
group1178	0.0	0.9996270510218255
group1179	6.0	0.9037650928930426
group1180	2.0	0.9923878157469086
group1181	0.0	0.9996270510218255
group1182	3.0	0.9816039147469156
group1183	0.0	0.9996270510218255
group1184	0.0	0.9996270510218255
group1185	3.0	0.9816039147469156
group1186	0.0	0.9996270510218255
group1187	1.0	0.9977045253033445
group1188	0.0	0.9996270510218255
group1189	0.0	0.9996270510218255
group1190	0.0	0.9996270510218255
group1191	0.0	0.9996270510218255
group1192	0.0	0.9996270510218255
group1193	0.0	0.9996270510218255
group1194	0.0	0.9996270510218255
group1195	0.0	0.9996270510218255
group1196	0.0	0.9996270510218255
group1197	0.0	0.9996270510218255
group1198	0.0	0.9996270510218255
group1199	0.0	0.9996270510218255
group1200	3.0	0.9816039147469156
group1201	0.0	0.9996270510218255
group1202	0.0	0.9996270510218255
group1203	0.0	0.9996270510218255
group1204	2.0	0.9923878157469086
group1205	0.0	0.9996270510218255
group1206	0.0	0.9996270510218255
group1207	1.0	0.9977045253033445
group1208	0.0	0.9996270510218255
group1209	0.0	0.9996270510218255
group1210	0.0	0.9996270510218255
group1211	0.0	0.9996270510218255
group1212	3.0	0.9816039147469156
group1213	0.0	0.9996270510218255
group1214	0.0	0.9996270510218255
group1215	0.0	0.9996270510218255
group1216	0.0	0.9996270510218255
group1217	2.0	0.9923878157469086
group1218	0.0	0.9996270510218255
group1219	0.0	0.9996270510218255
group1220	0.0	0.9996270510218255
group1221	1.0	0.9977045253033445
group1222	0.0	0.9996270510218255
group1223	0.0	0.9996270510218255
group1224	0.0	0.9996270510218255
group1225	0.0	0.9996270510218255
group1226	0.0	0.9996270510218255
group1227	0.0	0.9996270510218255
group1228	0.0	0.9996270510218255
group1229	0.0	0.9996270510218255
group1230	0.0	0.9996270510218255
group1231	0.0	0.9996270510218255
group1232	0.0	0.9996270510218255
group1233	0.0	0.9996270510218255
group1234	0.0	0.9996270510218255
group1235	0.0	0.9996270510218255
group1236	0.0	0.9996270510218255
group1237	2.0	0.9923878157469086
group1238	0.0	0.9996270510218255
group1239	2.0	0.9923878157469086
group1240	0.0	0.9996270510218255
group1241	0.0	0.9996270510218255
group1242	0.0	0.9996270510218255
group1243	0.0	0.9996270510218255
group1244	2.0	0.9923878157469086
group1245	0.0	0.9996270510218255
group1246	0.0	0.9996270510218255
group1247	5.0	0.9376373728504575
group1248	1.0	0.9977045253033445
group1249	0.0	0.9996270510218255
group1250	0.0	0.9996270510218255
group1251	0.0	0.9996270510218255
group1252	0.0	0.9996270510218255
group1253	6.0	0.9037650928930426
group1254	0.0	0.9996270510218255
group1255	0.0	0.9996270510218255
group1256	2.0	0.9923878157469086
group1257	1.0	0.9977045253033445
group1258	0.0	0.9996270510218255
group1259	0.0	0.9996270510218255
group1260	1.0	0.9977045253033445
group1261	3.0	0.9816039147469156
group1262	6.0	0.9037650928930426
group1263	0.0	0.9996270510218255
group1264	2.0	0.9923878157469086
group1265	0.0	0.9996270510218255
group1266	0.0	0.9996270510218255
group1267	0.0	0.9996270510218255
group1268	1.0	0.9977045253033445
group1269	0.0	0.9996270510218255
group1270	0.0	0.9996270510218255
group1271	0.0	0.9996270510218255
group1272	1.0	0.9977045253033445
group1273	3.0	0.9816039147469156
group1274	0.0	0.9996270510218255
group1275	1.0	0.9977045253033445
group1276	1.0	0.9977045253033445
group1277	0.0	0.9996270510218255
group1278	0.0	0.9996270510218255
group1279	0.0	0.9996270510218255
group1280	0.0	0.9996270510218255
group1281	0.0	0.9996270510218255
group1282	0.0	0.9996270510218255
group1283	0.0	0.9996270510218255
group1284	0.0	0.9996270510218255
group1285	0.0	0.9996270510218255
group1286	0.0	0.9996270510218255
group1287	0.0	0.9996270510218255
group1288	0.0	0.9996270510218255
group1289	0.0	0.9996270510218255
group1290	0.0	0.9996270510218255
group1291	0.0	0.9996270510218255
group1292	3.0	0.9816039147469156
group1293	3.0	0.9816039147469156
group1294	0.0	0.9996270510218255
group1295	1.0	0.9977045253033445
group1296	1.0	0.9977045253033445
group1297	0.0	0.9996270510218255
group1298	0.0	0.9996270510218255
group1299	0.0	0.9996270510218255
group1300	0.0	0.9996270510218255
group1301	0.0	0.9996270510218255
group1302	2.0	0.9923878157469086
group1303	0.0	0.9996270510218255
group1304	1.0	0.9977045253033445
group1305	0.0	0.9996270510218255
group1306	0.0	0.9996270510218255
group1307	4.0	0.9636385976372321
group1308	4.0	0.9636385976372321
group1309	0.0	0.9996270510218255
group1310	0.0	0.9996270510218255
group1311	6.0	0.9037650928930426
group1312	0.0	0.9996270510218255
group1313	1.0	0.9977045253033445
group1314	1.0	0.9977045253033445
group1315	0.0	0.9996270510218255
group1316	4.0	0.9636385976372321
group1317	0.0	0.9996270510218255
group1318	0.0	0.9996270510218255
group1319	0.0	0.9996270510218255
group1320	3.0	0.9816039147469156
group1321	0.0	0.9996270510218255
group1322	0.0	0.9996270510218255
group1323	0.0	0.9996270510218255
group1324	0.0	0.9996270510218255
group1325	0.0	0.9996270510218255
group1326	0.0	0.9996270510218255
group1327	1.0	0.9977045253033445
group1328	1.0	0.9977045253033445
group1329	0.0	0.9996270510218255
group1330	0.0	0.9996270510218255
group1331	13.0	0.5614824000936055
group1332	0.0	0.9996270510218255
group1333	0.0	0.9996270510218255
group1334	0.0	0.9996270510218255
group1335	0.0	0.9996270510218255
group1336	0.0	0.9996270510218255
group1337	0.0	0.9996270510218255
group1338	0.0	0.9996270510218255
group1339	2.0	0.9923878157469086
group1340	0.0	0.9996270510218255
group1341	0.0	0.9996270510218255
group1342	0.0	0.9996270510218255
group1343	1.0	0.9977045253033445
group1344	13.0	0.5614824000936055
group1345	0.0	0.9996270510218255
group1346	1.0	0.9977045253033445
group1347	0.0	0.9996270510218255
group1348	0.0	0.9996270510218255
group1349	0.0	0.9996270510218255
group1350	0.0	0.9996270510218255
group1351	0.0	0.9996270510218255
group1352	0.0	0.9996270510218255
group1353	0.0	0.9996270510218255
group1354	0.0	0.9996270510218255
group1355	0.0	0.9996270510218255
group1356	1.0	0.9977045253033445
group1357	0.0	0.9996270510218255
group1358	0.0	0.9996270510218255
group1359	9.0	0.7672173131135352
group1360	0.0	0.9996270510218255
group1361	2.0	0.9923878157469086
group1362	1.0	0.9977045253033445
group1363	0.0	0.9996270510218255
group1364	0.0	0.9996270510218255
group1365	0.0	0.9996270510218255
group1366	0.0	0.9996270510218255
group1367	0.0	0.9996270510218255
group1368	1.0	0.9977045253033445
group1369	0.0	0.9996270510218255
group1370	0.0	0.9996270510218255
group1371	4.0	0.9636385976372321
group1372	0.0	0.9996270510218255
group1373	0.0	0.9996270510218255
group1374	0.0	0.9996270510218255
group1375	0.0	0.9996270510218255
group1376	0.0	0.9996270510218255
group1377	1.0	0.9977045253033445
group1378	3.0	0.9816039147469156
group1379	2.0	0.9923878157469086
group1380	1.0	0.9977045253033445
group1381	1.0	0.9977045253033445
group1382	0.0	0.9996270510218255
group1383	0.0	0.9996270510218255
group1384	4.0	0.9636385976372321
group1385	0.0	0.9996270510218255
group1386	0.0	0.9996270510218255
group1387	8.0	0.8169246331035801
group1388	0.0	0.9996270510218255
group1389	0.0	0.9996270510218255
group1390	3.0	0.9816039147469156
group1391	0.0	0.9996270510218255
group1392	0.0	0.9996270510218255
group1393	0.0	0.9996270510218255
group1394	3.0	0.9816039147469156
group1395	0.0	0.9996270510218255
group1396	0.0	0.9996270510218255
group1397	0.0	0.9996270510218255
