	n	p	p_mc
group666	15.0	0.5673423471376051	0.567975
group667	4.0	0.9295752138973431	0.92911
group668	10.0	0.7429218496308708	0.742905
group669	14.0	0.6017819849342632	0.602205
group670	8.0	0.8117969462700925	0.812245
group671	15.0	0.5673423471376051	0.567975
group672	8.0	0.8117969462700925	0.812245
group673	4.0	0.9295752138973431	0.92911
group674	21.0	0.3792977989193782	0.379795
group675	24.0	0.30138841387382326	0.303285
group676	31.0	0.1650144691224512	0.16628
group677	39.0	0.07547344661588593	0.07689
group678	17.0	0.5006180349426363	0.50179
group679	28.0	0.21585037192217874	0.217685
group680	62.0	0.005168865049884562	0.00517
group681	36.0	0.10228770515807882	0.103235
group682	29.0	0.19769001867504465	0.199415
group683	41.0	0.06121642346371278	0.062355
group684	20.0	0.4078871094777948	0.40859
group685	22.0	0.35201804517410273	0.35302
group686	5.0	0.9036320005865308	0.90362
group687	8.0	0.8117969462700925	0.812245
group688	20.0	0.4078871094777948	0.40859
group689	9.0	0.7777927756120597	0.777985
group690	23.0	0.3260526310564965	0.327605
group691	11.0	0.7076021659432692	0.7076
group692	31.0	0.1650144691224512	0.16628
group693	11.0	0.7076021659432692	0.7076
group694	10.0	0.7429218496308708	0.742905
group695	19.0	0.4377067767942396	0.4388
group696	3.0	0.9524905776673729	0.951885
group697	6.0	0.8750880549677909	0.87498
group698	48.0	0.028298663618121826	0.02826
group699	34.0	0.12438853713111309	0.12545
group700	7.0	0.8443826168740521	0.84442
group701	58.0	0.008566115500265273	0.008605
group702	16.0	0.5335648140455699	0.534455
group703	8.0	0.8117969462700925	0.812245
group704	11.0	0.7076021659432692	0.7076
group705	24.0	0.30138841387382326	0.303285
group706	18.0	0.46864364454830054	0.46992
group707	13.0	0.6367770992954181	0.637285
group708	29.0	0.19769001867504465	0.199415
group709	35.0	0.1128781440319317	0.113925
group710	32.0	0.15040557383806438	0.151535
group711	8.0	0.8117969462700925	0.812245
group712	21.0	0.3792977989193782	0.379795
group713	27.0	0.23527556043971876	0.237375
group714	13.0	0.6367770992954181	0.637285
group715	2.0	0.9717759992072467	0.9717
group716	6.0	0.8750880549677909	0.87498
group717	2.0	0.9717759992072467	0.9717
group718	5.0	0.9036320005865308	0.90362
group719	20.0	0.4078871094777948	0.40859
group720	24.0	0.30138841387382326	0.303285
group721	58.0	0.008566115500265273	0.008605
group722	21.0	0.3792977989193782	0.379795
group723	10.0	0.7429218496308708	0.742905
group724	3.0	0.9524905776673729	0.951885
group725	10.0	0.7429218496308708	0.742905
group726	16.0	0.5335648140455699	0.534455
group727	19.0	0.4377067767942396	0.4388
group728	11.0	0.7076021659432692	0.7076
group729	9.0	0.7777927756120597	0.777985
group730	34.0	0.12438853713111309	0.12545
group731	6.0	0.8750880549677909	0.87498
group732	8.0	0.8117969462700925	0.812245
group733	44.0	0.044295119846229525	0.044485
group734	14.0	0.6017819849342632	0.602205
group735	20.0	0.4078871094777948	0.40859
group736	9.0	0.7777927756120597	0.777985
group737	29.0	0.19769001867504465	0.199415
group738	48.0	0.028298663618121826	0.02826
group739	17.0	0.5006180349426363	0.50179
group740	5.0	0.9036320005865308	0.90362
group741	14.0	0.6017819849342632	0.602205
group742	15.0	0.5673423471376051	0.567975
group743	43.0	0.049400413625175145	0.0496
group744	4.0	0.9295752138973431	0.92911
group745	15.0	0.5673423471376051	0.567975
group746	22.0	0.35201804517410273	0.35302
group747	41.0	0.06121642346371278	0.062355
group748	7.0	0.8443826168740521	0.84442
group749	18.0	0.46864364454830054	0.46992
group750	21.0	0.3792977989193782	0.379795
group751	21.0	0.3792977989193782	0.379795
group752	17.0	0.5006180349426363	0.50179
group753	20.0	0.4078871094777948	0.40859
group754	29.0	0.19769001867504465	0.199415
group755	17.0	0.5006180349426363	0.50179
group756	27.0	0.23527556043971876	0.237375
group757	27.0	0.23527556043971876	0.237375
group758	35.0	0.1128781440319317	0.113925
group759	31.0	0.1650144691224512	0.16628
group760	13.0	0.6367770992954181	0.637285
group761	38.0	0.08363724466130562	0.085145
group762	43.0	0.049400413625175145	0.0496
group763	21.0	0.3792977989193782	0.379795
group764	33.0	0.13687985257205268	0.13778
group765	17.0	0.5006180349426363	0.50179
group766	11.0	0.7076021659432692	0.7076
group767	13.0	0.6367770992954181	0.637285
group768	16.0	0.5335648140455699	0.534455
group769	35.0	0.1128781440319317	0.113925
group770	50.0	0.022467405828647227	0.02228
group771	6.0	0.8750880549677909	0.87498
group772	7.0	0.8443826168740521	0.84442
group773	21.0	0.3792977989193782	0.379795
group774	18.0	0.46864364454830054	0.46992
group775	29.0	0.19769001867504465	0.199415
group776	34.0	0.12438853713111309	0.12545
group777	11.0	0.7076021659432692	0.7076
group778	25.0	0.2780348206846651	0.28033
group779	28.0	0.21585037192217874	0.217685
group780	18.0	0.46864364454830054	0.46992
group781	14.0	0.6017819849342632	0.602205
group782	28.0	0.21585037192217874	0.217685
group783	1.0	0.9866514794766174	0.98695
group784	17.0	0.5006180349426363	0.50179
group785	3.0	0.9524905776673729	0.951885
group786	19.0	0.4377067767942396	0.4388
group787	4.0	0.9295752138973431	0.92911
group788	22.0	0.35201804517410273	0.35302
group789	6.0	0.8750880549677909	0.87498
group790	7.0	0.8443826168740521	0.84442
group791	34.0	0.12438853713111309	0.12545
group792	11.0	0.7076021659432692	0.7076
group793	12.0	0.6721385988744878	0.672445
group794	17.0	0.5006180349426363	0.50179
group795	3.0	0.9524905776673729	0.951885
group796	5.0	0.9036320005865308	0.90362
group797	9.0	0.7777927756120597	0.777985
group798	25.0	0.2780348206846651	0.28033
group799	29.0	0.19769001867504465	0.199415
group800	13.0	0.6367770992954181	0.637285
group801	14.0	0.6017819849342632	0.602205
group802	25.0	0.2780348206846651	0.28033
group803	17.0	0.5006180349426363	0.50179
group804	7.0	0.8443826168740521	0.84442
group805	13.0	0.6367770992954181	0.637285
group806	26.0	0.25599925159772946	0.25839
group807	6.0	0.8750880549677909	0.87498
group808	35.0	0.1128781440319317	0.113925
group809	13.0	0.6367770992954181	0.637285
group810	45.0	0.03966974103952901	0.039845
group811	32.0	0.15040557383806438	0.151535
group812	21.0	0.3792977989193782	0.379795
group813	9.0	0.7777927756120597	0.777985
group814	15.0	0.5673423471376051	0.567975
group815	6.0	0.8750880549677909	0.87498
group816	76.0	0.0007922535466022768	0.00073
group817	16.0	0.5335648140455699	0.534455
group818	4.0	0.9295752138973431	0.92911
group819	17.0	0.5006180349426363	0.50179
group820	22.0	0.35201804517410273	0.35302
group821	8.0	0.8117969462700925	0.812245
group822	3.0	0.9524905776673729	0.951885
group823	11.0	0.7076021659432692	0.7076
group824	6.0	0.8750880549677909	0.87498
group825	30.0	0.18075823943707842	0.182175
group826	32.0	0.15040557383806438	0.151535
group827	9.0	0.7777927756120597	0.777985
group828	17.0	0.5006180349426363	0.50179
group829	4.0	0.9295752138973431	0.92911
group830	36.0	0.10228770515807882	0.103235
group831	4.0	0.9295752138973431	0.92911
group832	5.0	0.9036320005865308	0.90362
group833	14.0	0.6017819849342632	0.602205
group834	43.0	0.049400413625175145	0.0496
group835	22.0	0.35201804517410273	0.35302
group836	3.0	0.9524905776673729	0.951885
group837	13.0	0.6367770992954181	0.637285
group838	18.0	0.46864364454830054	0.46992
group839	25.0	0.2780348206846651	0.28033
group840	28.0	0.21585037192217874	0.217685
group841	23.0	0.3260526310564965	0.327605
group842	20.0	0.4078871094777948	0.40859
group843	17.0	0.5006180349426363	0.50179
group844	30.0	0.18075823943707842	0.182175
group845	22.0	0.35201804517410273	0.35302
group846	9.0	0.7777927756120597	0.777985
group847	0.0	0.9964557987482943	0.996615
group848	4.0	0.9295752138973431	0.92911
group849	13.0	0.6367770992954181	0.637285
group850	24.0	0.30138841387382326	0.303285
group851	23.0	0.3260526310564965	0.327605
group852	20.0	0.4078871094777948	0.40859
group853	6.0	0.8750880549677909	0.87498
group854	25.0	0.2780348206846651	0.28033
group855	27.0	0.23527556043971876	0.237375
group856	21.0	0.3792977989193782	0.379795
group857	10.0	0.7429218496308708	0.742905
group858	2.0	0.9717759992072467	0.9717
group859	39.0	0.07547344661588593	0.07689
group860	10.0	0.7429218496308708	0.742905
group861	31.0	0.1650144691224512	0.16628
group862	10.0	0.7429218496308708	0.742905
group863	12.0	0.6721385988744878	0.672445
group864	25.0	0.2780348206846651	0.28033
group865	23.0	0.3260526310564965	0.327605
group866	7.0	0.8443826168740521	0.84442
group867	28.0	0.21585037192217874	0.217685
group868	12.0	0.6721385988744878	0.672445
group869	15.0	0.5673423471376051	0.567975
group870	14.0	0.6017819849342632	0.602205
group871	26.0	0.25599925159772946	0.25839
group872	19.0	0.4377067767942396	0.4388
group873	16.0	0.5335648140455699	0.534455
group874	11.0	0.7076021659432692	0.7076
group875	18.0	0.46864364454830054	0.46992
group876	30.0	0.18075823943707842	0.182175
group877	9.0	0.7777927756120597	0.777985
group878	6.0	0.8750880549677909	0.87498
group879	10.0	0.7429218496308708	0.742905
group880	6.0	0.8750880549677909	0.87498
group881	4.0	0.9295752138973431	0.92911
group882	35.0	0.1128781440319317	0.113925
group883	16.0	0.5335648140455699	0.534455
group884	5.0	0.9036320005865308	0.90362
group885	4.0	0.9295752138973431	0.92911
group886	9.0	0.7777927756120597	0.777985
group887	2.0	0.9717759992072467	0.9717
group888	24.0	0.30138841387382326	0.303285
group889	31.0	0.1650144691224512	0.16628
group890	15.0	0.5673423471376051	0.567975
group891	6.0	0.8750880549677909	0.87498
group892	16.0	0.5335648140455699	0.534455
group893	37.0	0.09255791572214164	0.093805
group894	23.0	0.3260526310564965	0.327605
group895	31.0	0.1650144691224512	0.16628
group896	35.0	0.1128781440319317	0.113925
group897	12.0	0.6721385988744878	0.672445
group898	20.0	0.4078871094777948	0.40859
group899	27.0	0.23527556043971876	0.237375
group900	32.0	0.15040557383806438	0.151535
group901	25.0	0.2780348206846651	0.28033
group902	26.0	0.25599925159772946	0.25839
group903	6.0	0.8750880549677909	0.87498
group904	19.0	0.4377067767942396	0.4388
group905	29.0	0.19769001867504465	0.199415
group906	48.0	0.028298663618121826	0.02826
group907	3.0	0.9524905776673729	0.951885
group908	14.0	0.6017819849342632	0.602205
group909	32.0	0.15040557383806438	0.151535
group910	6.0	0.8750880549677909	0.87498
group911	28.0	0.21585037192217874	0.217685
group912	7.0	0.8443826168740521	0.84442
group913	20.0	0.4078871094777948	0.40859
group914	5.0	0.9036320005865308	0.90362
group915	15.0	0.5673423471376051	0.567975
group916	10.0	0.7429218496308708	0.742905
group917	10.0	0.7429218496308708	0.742905
group918	36.0	0.10228770515807882	0.103235
group919	19.0	0.4377067767942396	0.4388
group920	16.0	0.5335648140455699	0.534455
group921	16.0	0.5335648140455699	0.534455
group922	28.0	0.21585037192217874	0.217685
group923	0.0	0.9964557987482943	0.996615
group924	29.0	0.19769001867504465	0.199415
group925	16.0	0.5335648140455699	0.534455
group926	19.0	0.4377067767942396	0.4388
group927	12.0	0.6721385988744878	0.672445
group928	19.0	0.4377067767942396	0.4388
group929	42.0	0.05502639239179968	0.05553
group930	1.0	0.9866514794766174	0.98695
group931	22.0	0.35201804517410273	0.35302
group932	0.0	0.9964557987482943	0.996615
group933	17.0	0.5006180349426363	0.50179
group934	5.0	0.9036320005865308	0.90362
group935	19.0	0.4377067767942396	0.4388
group936	13.0	0.6367770992954181	0.637285
group937	39.0	0.07547344661588593	0.07689
group938	37.0	0.09255791572214164	0.093805
group939	30.0	0.18075823943707842	0.182175
group940	3.0	0.9524905776673729	0.951885
group941	37.0	0.09255791572214164	0.093805
group942	12.0	0.6721385988744878	0.672445
group943	16.0	0.5335648140455699	0.534455
group944	28.0	0.21585037192217874	0.217685
group945	38.0	0.08363724466130562	0.085145
group946	33.0	0.13687985257205268	0.13778
group947	19.0	0.4377067767942396	0.4388
group948	12.0	0.6721385988744878	0.672445
group949	24.0	0.30138841387382326	0.303285
group950	20.0	0.4078871094777948	0.40859
group951	6.0	0.8750880549677909	0.87498
group952	2.0	0.9717759992072467	0.9717
group953	11.0	0.7076021659432692	0.7076
group954	7.0	0.8443826168740521	0.84442
group955	7.0	0.8443826168740521	0.84442
group956	11.0	0.7076021659432692	0.7076
group957	22.0	0.35201804517410273	0.35302
group958	18.0	0.46864364454830054	0.46992
group959	18.0	0.46864364454830054	0.46992
group960	6.0	0.8750880549677909	0.87498
group961	21.0	0.3792977989193782	0.379795
group962	11.0	0.7076021659432692	0.7076
group963	8.0	0.8117969462700925	0.812245
group964	13.0	0.6367770992954181	0.637285
group965	14.0	0.6017819849342632	0.602205
group966	28.0	0.21585037192217874	0.217685
group967	14.0	0.6017819849342632	0.602205
group968	6.0	0.8750880549677909	0.87498
group969	13.0	0.6367770992954181	0.637285
group970	8.0	0.8117969462700925	0.812245
group971	6.0	0.8750880549677909	0.87498
group972	20.0	0.4078871094777948	0.40859
group973	21.0	0.3792977989193782	0.379795
group974	5.0	0.9036320005865308	0.90362
group975	2.0	0.9717759992072467	0.9717
group976	25.0	0.2780348206846651	0.28033
group977	53.0	0.01576828350473405	0.015845
group978	22.0	0.35201804517410273	0.35302
group979	41.0	0.06121642346371278	0.062355
group980	13.0	0.6367770992954181	0.637285
group981	14.0	0.6017819849342632	0.602205
group982	14.0	0.6017819849342632	0.602205
group983	7.0	0.8443826168740521	0.84442
group984	10.0	0.7429218496308708	0.742905
group985	29.0	0.19769001867504465	0.199415
group986	6.0	0.8750880549677909	0.87498
group987	1.0	0.9866514794766174	0.98695
group988	25.0	0.2780348206846651	0.28033
group989	18.0	0.46864364454830054	0.46992
group990	26.0	0.25599925159772946	0.25839
group991	10.0	0.7429218496308708	0.742905
group992	40.0	0.06801613565811512	0.069375
group993	16.0	0.5335648140455699	0.534455
group994	8.0	0.8117969462700925	0.812245
group995	25.0	0.2780348206846651	0.28033
group996	26.0	0.25599925159772946	0.25839
group997	11.0	0.7076021659432692	0.7076
group998	13.0	0.6367770992954181	0.637285
group999	24.0	0.30138841387382326	0.303285
group1000	14.0	0.6017819849342632	0.602205
group1001	4.0	0.9295752138973431	0.92911
group1002	44.0	0.044295119846229525	0.044485
group1003	40.0	0.06801613565811512	0.069375
group1004	40.0	0.06801613565811512	0.069375
group1005	11.0	0.7076021659432692	0.7076
group1006	41.0	0.06121642346371278	0.062355
group1007	11.0	0.7076021659432692	0.7076
group1008	11.0	0.7076021659432692	0.7076
group1009	20.0	0.4078871094777948	0.40859
group1010	22.0	0.35201804517410273	0.35302
group1011	20.0	0.4078871094777948	0.40859
group1012	26.0	0.25599925159772946	0.25839
group1013	7.0	0.8443826168740521	0.84442
group1014	6.0	0.8750880549677909	0.87498
group1015	20.0	0.4078871094777948	0.40859
group1016	30.0	0.18075823943707842	0.182175
group1017	28.0	0.21585037192217874	0.217685
group1018	17.0	0.5006180349426363	0.50179
group1019	17.0	0.5006180349426363	0.50179
group1020	27.0	0.23527556043971876	0.237375
group1021	7.0	0.8443826168740521	0.84442
group1022	9.0	0.7777927756120597	0.777985
group1023	12.0	0.6721385988744878	0.672445
group1024	9.0	0.7777927756120597	0.777985
group1025	32.0	0.15040557383806438	0.151535
group1026	17.0	0.5006180349426363	0.50179
group1027	1.0	0.9866514794766174	0.98695
group1028	44.0	0.044295119846229525	0.044485
group1029	2.0	0.9717759992072467	0.9717
group1030	37.0	0.09255791572214164	0.093805
group1031	3.0	0.9524905776673729	0.951885
group1032	38.0	0.08363724466130562	0.085145
group1033	24.0	0.30138841387382326	0.303285
group1034	19.0	0.4377067767942396	0.4388
group1035	20.0	0.4078871094777948	0.40859
group1036	29.0	0.19769001867504465	0.199415
group1037	12.0	0.6721385988744878	0.672445
group1038	23.0	0.3260526310564965	0.327605
group1039	30.0	0.18075823943707842	0.182175
group1040	13.0	0.6367770992954181	0.637285
group1041	29.0	0.19769001867504465	0.199415
group1042	8.0	0.8117969462700925	0.812245
group1043	14.0	0.6017819849342632	0.602205
group1044	3.0	0.9524905776673729	0.951885
group1045	8.0	0.8117969462700925	0.812245
group1046	4.0	0.9295752138973431	0.92911
group1047	37.0	0.09255791572214164	0.093805
group1048	29.0	0.19769001867504465	0.199415
group1049	47.0	0.03170709278870714	0.03201
group1050	55.0	0.01238972923148984	0.012535
group1051	5.0	0.9036320005865308	0.90362
group1052	14.0	0.6017819849342632	0.602205
group1053	32.0	0.15040557383806438	0.151535
group1054	23.0	0.3260526310564965	0.327605
group1055	25.0	0.2780348206846651	0.28033
group1056	4.0	0.9295752138973431	0.92911
group1057	13.0	0.6367770992954181	0.637285
group1058	0.0	0.9964557987482943	0.996615
group1059	0.0	0.9964557987482943	0.996615
group1060	17.0	0.5006180349426363	0.50179
group1061	64.0	0.003993514083691266	0.00399
group1062	38.0	0.08363724466130562	0.085145
group1063	6.0	0.8750880549677909	0.87498
group1064	13.0	0.6367770992954181	0.637285
group1065	10.0	0.7429218496308708	0.742905
group1066	21.0	0.3792977989193782	0.379795
group1067	18.0	0.46864364454830054	0.46992
group1068	12.0	0.6721385988744878	0.672445
group1069	5.0	0.9036320005865308	0.90362
group1070	19.0	0.4377067767942396	0.4388
group1071	16.0	0.5335648140455699	0.534455
group1072	17.0	0.5006180349426363	0.50179
group1073	9.0	0.7777927756120597	0.777985
group1074	29.0	0.19769001867504465	0.199415
group1075	32.0	0.15040557383806438	0.151535
group1076	14.0	0.6017819849342632	0.602205
group1077	54.0	0.013984287989241452	0.014155
group1078	15.0	0.5673423471376051	0.567975
group1079	50.0	0.022467405828647227	0.02228
group1080	7.0	0.8443826168740521	0.84442
group1081	26.0	0.25599925159772946	0.25839
group1082	13.0	0.6367770992954181	0.637285
group1083	19.0	0.4377067767942396	0.4388
group1084	13.0	0.6367770992954181	0.637285
