	n	p	p_mc
group667	4.0	0.7995284463150603	0.79933
group668	2.0	0.8960813120705418	0.896145
group669	9.0	0.5637984007605903	0.564285
group670	20.0	0.209756230900581	0.20821
group671	18.0	0.25637057800304724	0.254035
group672	18.0	0.25637057800304724	0.254035
group673	10.0	0.5209568795122508	0.521505
group674	27.0	0.097855328177685	0.096985
group675	27.0	0.097855328177685	0.096985
group676	0.0	0.9815302730563205	0.98146
group677	13.0	0.40597363279368287	0.405615
group678	15.0	0.34022629115553166	0.338695
group679	1.0	0.9413269327800585	0.941335
group680	2.0	0.8960813120705418	0.896145
group681	10.0	0.5209568795122508	0.521505
group682	34.0	0.04218447370764899	0.042505
group683	17.0	0.2823220006167115	0.27994
group684	6.0	0.7029110673035962	0.70271
group685	19.0	0.23218573383088986	0.230075
group686	13.0	0.40597363279368287	0.405615
group687	8.0	0.6089271376925609	0.60864
group688	0.0	0.9815302730563205	0.98146
group689	40.0	0.019465886357237474	0.018935
group690	8.0	0.6089271376925609	0.60864
group691	1.0	0.9413269327800585	0.941335
group692	26.0	0.10975127549487564	0.10852
group693	0.0	0.9815302730563205	0.98146
group694	16.0	0.31026942180837624	0.30799
group695	1.0	0.9413269327800585	0.941335
group696	29.0	0.07746662488307354	0.077315
group697	7.0	0.6555652833239324	0.654955
group698	17.0	0.2823220006167115	0.27994
group699	2.0	0.8960813120705418	0.896145
group700	9.0	0.5637984007605903	0.564285
group701	13.0	0.40597363279368287	0.405615
group702	9.0	0.5637984007605903	0.564285
group703	3.0	0.8481189845234005	0.84798
group704	20.0	0.209756230900581	0.20821
group705	4.0	0.7995284463150603	0.79933
group706	9.0	0.5637984007605903	0.564285
group707	23.0	0.15321302217561789	0.152215
group708	7.0	0.6555652833239324	0.654955
group709	8.0	0.6089271376925609	0.60864
group710	17.0	0.2823220006167115	0.27994
group711	22.0	0.17043590650063695	0.169515
group712	6.0	0.7029110673035962	0.70271
group713	3.0	0.8481189845234005	0.84798
group714	21.0	0.18919628651833187	0.188015
group715	14.0	0.37204078967426624	0.37142
group716	0.0	0.9815302730563205	0.98146
group717	19.0	0.23218573383088986	0.230075
group718	3.0	0.8481189845234005	0.84798
group719	29.0	0.07746662488307354	0.077315
group720	15.0	0.34022629115553166	0.338695
group721	13.0	0.40597363279368287	0.405615
group722	12.0	0.44215817756016235	0.44223
group723	7.0	0.6555652833239324	0.654955
group724	43.0	0.012996154937559694	0.01271
group725	0.0	0.9815302730563205	0.98146
group726	8.0	0.6089271376925609	0.60864
group727	10.0	0.5209568795122508	0.521505
group728	3.0	0.8481189845234005	0.84798
group729	3.0	0.8481189845234005	0.84798
group730	4.0	0.7995284463150603	0.79933
group731	20.0	0.209756230900581	0.20821
group732	16.0	0.31026942180837624	0.30799
group733	3.0	0.8481189845234005	0.84798
group734	7.0	0.6555652833239324	0.654955
group735	1.0	0.9413269327800585	0.941335
group736	39.0	0.022219840947502276	0.02178
group737	25.0	0.12289616631355292	0.121675
group738	7.0	0.6555652833239324	0.654955
group739	7.0	0.6555652833239324	0.654955
group740	9.0	0.5637984007605903	0.564285
group741	25.0	0.12289616631355292	0.121675
group742	5.0	0.7510605245731589	0.75113
group743	18.0	0.25637057800304724	0.254035
group744	6.0	0.7029110673035962	0.70271
group745	2.0	0.8960813120705418	0.896145
group746	9.0	0.5637984007605903	0.564285
group747	22.0	0.17043590650063695	0.169515
group748	18.0	0.25637057800304724	0.254035
group749	9.0	0.5637984007605903	0.564285
group750	8.0	0.6089271376925609	0.60864
group751	13.0	0.40597363279368287	0.405615
group752	6.0	0.7029110673035962	0.70271
group753	12.0	0.44215817756016235	0.44223
group754	2.0	0.8960813120705418	0.896145
group755	8.0	0.6089271376925609	0.60864
group756	17.0	0.2823220006167115	0.27994
group757	38.0	0.025332827818725253	0.02506
group758	11.0	0.48045817516495287	0.480855
group759	41.0	0.017033709351104966	0.01657
group760	22.0	0.17043590650063695	0.169515
group761	2.0	0.8960813120705418	0.896145
group762	23.0	0.15321302217561789	0.152215
group763	1.0	0.9413269327800585	0.941335
group764	9.0	0.5637984007605903	0.564285
group765	15.0	0.34022629115553166	0.338695
group766	11.0	0.48045817516495287	0.480855
group767	7.0	0.6555652833239324	0.654955
group768	10.0	0.5209568795122508	0.521505
group769	3.0	0.8481189845234005	0.84798
group770	34.0	0.04218447370764899	0.042505
group771	26.0	0.10975127549487564	0.10852
group772	3.0	0.8481189845234005	0.84798
group773	5.0	0.7510605245731589	0.75113
group774	14.0	0.37204078967426624	0.37142
group775	5.0	0.7510605245731589	0.75113
group776	6.0	0.7029110673035962	0.70271
group777	29.0	0.07746662488307354	0.077315
group778	13.0	0.40597363279368287	0.405615
group779	6.0	0.7029110673035962	0.70271
group780	2.0	0.8960813120705418	0.896145
group781	30.0	0.06877637616864106	0.068755
group782	14.0	0.37204078967426624	0.37142
group783	17.0	0.2823220006167115	0.27994
group784	22.0	0.17043590650063695	0.169515
group785	25.0	0.12289616631355292	0.121675
group786	3.0	0.8481189845234005	0.84798
group787	16.0	0.31026942180837624	0.30799
group788	6.0	0.7029110673035962	0.70271
group789	11.0	0.48045817516495287	0.480855
group790	12.0	0.44215817756016235	0.44223
group791	34.0	0.04218447370764899	0.042505
group792	12.0	0.44215817756016235	0.44223
group793	11.0	0.48045817516495287	0.480855
group794	8.0	0.6089271376925609	0.60864
group795	18.0	0.25637057800304724	0.254035
group796	15.0	0.34022629115553166	0.338695
group797	48.0	0.0064823962784152514	0.006065
group798	42.0	0.014887461054240093	0.01457
group799	16.0	0.31026942180837624	0.30799
group800	10.0	0.5209568795122508	0.521505
group801	22.0	0.17043590650063695	0.169515
group802	17.0	0.2823220006167115	0.27994
group803	10.0	0.5209568795122508	0.521505
group804	13.0	0.40597363279368287	0.405615
group805	16.0	0.31026942180837624	0.30799
group806	18.0	0.25637057800304724	0.254035
group807	5.0	0.7510605245731589	0.75113
group808	3.0	0.8481189845234005	0.84798
group809	14.0	0.37204078967426624	0.37142
group810	5.0	0.7510605245731589	0.75113
group811	7.0	0.6555652833239324	0.654955
group812	17.0	0.2823220006167115	0.27994
group813	3.0	0.8481189845234005	0.84798
group814	8.0	0.6089271376925609	0.60864
group815	20.0	0.209756230900581	0.20821
group816	5.0	0.7510605245731589	0.75113
group817	28.0	0.08713402628490527	0.08685
group818	25.0	0.12289616631355292	0.121675
group819	3.0	0.8481189845234005	0.84798
group820	0.0	0.9815302730563205	0.98146
group821	8.0	0.6089271376925609	0.60864
group822	7.0	0.6555652833239324	0.654955
group823	11.0	0.48045817516495287	0.480855
group824	8.0	0.6089271376925609	0.60864
group825	8.0	0.6089271376925609	0.60864
group826	10.0	0.5209568795122508	0.521505
group827	3.0	0.8481189845234005	0.84798
group828	0.0	0.9815302730563205	0.98146
group829	23.0	0.15321302217561789	0.152215
group830	13.0	0.40597363279368287	0.405615
group831	19.0	0.23218573383088986	0.230075
group832	20.0	0.209756230900581	0.20821
group833	25.0	0.12289616631355292	0.121675
group834	9.0	0.5637984007605903	0.564285
group835	15.0	0.34022629115553166	0.338695
group836	8.0	0.6089271376925609	0.60864
group837	18.0	0.25637057800304724	0.254035
group838	6.0	0.7029110673035962	0.70271
group839	30.0	0.06877637616864106	0.068755
group840	18.0	0.25637057800304724	0.254035
group841	1.0	0.9413269327800585	0.941335
group842	46.0	0.008588250978341592	0.00793
group843	7.0	0.6555652833239324	0.654955
group844	16.0	0.31026942180837624	0.30799
group845	9.0	0.5637984007605903	0.564285
group846	5.0	0.7510605245731589	0.75113
group847	10.0	0.5209568795122508	0.521505
group848	17.0	0.2823220006167115	0.27994
group849	5.0	0.7510605245731589	0.75113
group850	24.0	0.13737014757494478	0.13622
group851	12.0	0.44215817756016235	0.44223
group852	2.0	0.8960813120705418	0.896145
group853	16.0	0.31026942180837624	0.30799
group854	12.0	0.44215817756016235	0.44223
group855	11.0	0.48045817516495287	0.480855
group856	0.0	0.9815302730563205	0.98146
group857	3.0	0.8481189845234005	0.84798
group858	8.0	0.6089271376925609	0.60864
group859	18.0	0.25637057800304724	0.254035
group860	21.0	0.18919628651833187	0.188015
group861	2.0	0.8960813120705418	0.896145
group862	11.0	0.48045817516495287	0.480855
group863	3.0	0.8481189845234005	0.84798
group864	1.0	0.9413269327800585	0.941335
group865	18.0	0.25637057800304724	0.254035
group866	26.0	0.10975127549487564	0.10852
group867	6.0	0.7029110673035962	0.70271
group868	18.0	0.25637057800304724	0.254035
group869	17.0	0.2823220006167115	0.27994
group870	6.0	0.7029110673035962	0.70271
group871	8.0	0.6089271376925609	0.60864
group872	8.0	0.6089271376925609	0.60864
group873	9.0	0.5637984007605903	0.564285
group874	10.0	0.5209568795122508	0.521505
group875	17.0	0.2823220006167115	0.27994
group876	11.0	0.48045817516495287	0.480855
group877	2.0	0.8960813120705418	0.896145
group878	1.0	0.9413269327800585	0.941335
group879	5.0	0.7510605245731589	0.75113
group880	15.0	0.34022629115553166	0.338695
group881	16.0	0.31026942180837624	0.30799
group882	19.0	0.23218573383088986	0.230075
group883	10.0	0.5209568795122508	0.521505
group884	4.0	0.7995284463150603	0.79933
group885	5.0	0.7510605245731589	0.75113
group886	11.0	0.48045817516495287	0.480855
group887	11.0	0.48045817516495287	0.480855
group888	33.0	0.047756062900310196	0.04822
group889	21.0	0.18919628651833187	0.188015
group890	18.0	0.25637057800304724	0.254035
group891	37.0	0.02884446978092942	0.028645
group892	5.0	0.7510605245731589	0.75113
group893	10.0	0.5209568795122508	0.521505
group894	6.0	0.7029110673035962	0.70271
group895	11.0	0.48045817516495287	0.480855
group896	3.0	0.8481189845234005	0.84798
group897	23.0	0.15321302217561789	0.152215
group898	4.0	0.7995284463150603	0.79933
group899	19.0	0.23218573383088986	0.230075
group900	35.0	0.03722695891255344	0.037315
group901	17.0	0.2823220006167115	0.27994
group902	20.0	0.209756230900581	0.20821
group903	15.0	0.34022629115553166	0.338695
group904	2.0	0.8960813120705418	0.896145
group905	11.0	0.48045817516495287	0.480855
group906	15.0	0.34022629115553166	0.338695
group907	9.0	0.5637984007605903	0.564285
group908	11.0	0.48045817516495287	0.480855
group909	9.0	0.5637984007605903	0.564285
group910	20.0	0.209756230900581	0.20821
group911	8.0	0.6089271376925609	0.60864
group912	10.0	0.5209568795122508	0.521505
group913	0.0	0.9815302730563205	0.98146
group914	7.0	0.6555652833239324	0.654955
group915	2.0	0.8960813120705418	0.896145
group916	7.0	0.6555652833239324	0.654955
group917	6.0	0.7029110673035962	0.70271
group918	16.0	0.31026942180837624	0.30799
group919	5.0	0.7510605245731589	0.75113
group920	16.0	0.31026942180837624	0.30799
group921	11.0	0.48045817516495287	0.480855
group922	0.0	0.9815302730563205	0.98146
group923	12.0	0.44215817756016235	0.44223
group924	1.0	0.9413269327800585	0.941335
group925	33.0	0.047756062900310196	0.04822
group926	0.0	0.9815302730563205	0.98146
group927	16.0	0.31026942180837624	0.30799
group928	2.0	0.8960813120705418	0.896145
group929	7.0	0.6555652833239324	0.654955
group930	2.0	0.8960813120705418	0.896145
group931	18.0	0.25637057800304724	0.254035
group932	4.0	0.7995284463150603	0.79933
group933	18.0	0.25637057800304724	0.254035
group934	15.0	0.34022629115553166	0.338695
group935	7.0	0.6555652833239324	0.654955
group936	11.0	0.48045817516495287	0.480855
group937	8.0	0.6089271376925609	0.60864
group938	2.0	0.8960813120705418	0.896145
group939	0.0	0.9815302730563205	0.98146
group940	7.0	0.6555652833239324	0.654955
group941	5.0	0.7510605245731589	0.75113
group942	2.0	0.8960813120705418	0.896145
group943	3.0	0.8481189845234005	0.84798
group944	1.0	0.9413269327800585	0.941335
group945	19.0	0.23218573383088986	0.230075
group946	27.0	0.097855328177685	0.096985
group947	15.0	0.34022629115553166	0.338695
group948	5.0	0.7510605245731589	0.75113
group949	1.0	0.9413269327800585	0.941335
group950	4.0	0.7995284463150603	0.79933
group951	5.0	0.7510605245731589	0.75113
group952	11.0	0.48045817516495287	0.480855
group953	2.0	0.8960813120705418	0.896145
group954	12.0	0.44215817756016235	0.44223
group955	30.0	0.06877637616864106	0.068755
group956	8.0	0.6089271376925609	0.60864
group957	5.0	0.7510605245731589	0.75113
group958	6.0	0.7029110673035962	0.70271
group959	24.0	0.13737014757494478	0.13622
group960	6.0	0.7029110673035962	0.70271
group961	11.0	0.48045817516495287	0.480855
group962	6.0	0.7029110673035962	0.70271
group963	2.0	0.8960813120705418	0.896145
group964	9.0	0.5637984007605903	0.564285
group965	9.0	0.5637984007605903	0.564285
group966	5.0	0.7510605245731589	0.75113
group967	23.0	0.15321302217561789	0.152215
group968	2.0	0.8960813120705418	0.896145
group969	10.0	0.5209568795122508	0.521505
group970	8.0	0.6089271376925609	0.60864
group971	11.0	0.48045817516495287	0.480855
group972	13.0	0.40597363279368287	0.405615
group973	21.0	0.18919628651833187	0.188015
group974	2.0	0.8960813120705418	0.896145
group975	0.0	0.9815302730563205	0.98146
group976	12.0	0.44215817756016235	0.44223
group977	6.0	0.7029110673035962	0.70271
group978	16.0	0.31026942180837624	0.30799
group979	14.0	0.37204078967426624	0.37142
group980	19.0	0.23218573383088986	0.230075
group981	9.0	0.5637984007605903	0.564285
group982	1.0	0.9413269327800585	0.941335
group983	23.0	0.15321302217561789	0.152215
group984	8.0	0.6089271376925609	0.60864
group985	4.0	0.7995284463150603	0.79933
group986	20.0	0.209756230900581	0.20821
group987	34.0	0.04218447370764899	0.042505
group988	15.0	0.34022629115553166	0.338695
group989	15.0	0.34022629115553166	0.338695
group990	1.0	0.9413269327800585	0.941335
group991	24.0	0.13737014757494478	0.13622
group992	8.0	0.6089271376925609	0.60864
group993	16.0	0.31026942180837624	0.30799
group994	12.0	0.44215817756016235	0.44223
group995	19.0	0.23218573383088986	0.230075
group996	3.0	0.8481189845234005	0.84798
group997	12.0	0.44215817756016235	0.44223
group998	2.0	0.8960813120705418	0.896145
group999	5.0	0.7510605245731589	0.75113
group1000	6.0	0.7029110673035962	0.70271
group1001	5.0	0.7510605245731589	0.75113
group1002	0.0	0.9815302730563205	0.98146
group1003	0.0	0.9815302730563205	0.98146
group1004	8.0	0.6089271376925609	0.60864
group1005	1.0	0.9413269327800585	0.941335
group1006	10.0	0.5209568795122508	0.521505
group1007	10.0	0.5209568795122508	0.521505
group1008	7.0	0.6555652833239324	0.654955
group1009	9.0	0.5637984007605903	0.564285
group1010	0.0	0.9815302730563205	0.98146
group1011	14.0	0.37204078967426624	0.37142
group1012	23.0	0.15321302217561789	0.152215
group1013	21.0	0.18919628651833187	0.188015
group1014	1.0	0.9413269327800585	0.941335
group1015	9.0	0.5637984007605903	0.564285
group1016	16.0	0.31026942180837624	0.30799
group1017	10.0	0.5209568795122508	0.521505
group1018	1.0	0.9413269327800585	0.941335
group1019	10.0	0.5209568795122508	0.521505
group1020	19.0	0.23218573383088986	0.230075
group1021	18.0	0.25637057800304724	0.254035
group1022	2.0	0.8960813120705418	0.896145
group1023	6.0	0.7029110673035962	0.70271
group1024	18.0	0.25637057800304724	0.254035
group1025	6.0	0.7029110673035962	0.70271
group1026	9.0	0.5637984007605903	0.564285
group1027	39.0	0.022219840947502276	0.02178
group1028	12.0	0.44215817756016235	0.44223
group1029	24.0	0.13737014757494478	0.13622
group1030	29.0	0.07746662488307354	0.077315
group1031	18.0	0.25637057800304724	0.254035
group1032	12.0	0.44215817756016235	0.44223
group1033	9.0	0.5637984007605903	0.564285
group1034	55.0	0.0023477344733151264	0.00232
group1035	16.0	0.31026942180837624	0.30799
group1036	5.0	0.7510605245731589	0.75113
group1037	3.0	0.8481189845234005	0.84798
group1038	23.0	0.15321302217561789	0.152215
group1039	19.0	0.23218573383088986	0.230075
group1040	5.0	0.7510605245731589	0.75113
group1041	3.0	0.8481189845234005	0.84798
group1042	14.0	0.37204078967426624	0.37142
group1043	4.0	0.7995284463150603	0.79933
group1044	0.0	0.9815302730563205	0.98146
group1045	15.0	0.34022629115553166	0.338695
group1046	3.0	0.8481189845234005	0.84798
group1047	8.0	0.6089271376925609	0.60864
group1048	2.0	0.8960813120705418	0.896145
group1049	8.0	0.6089271376925609	0.60864
group1050	2.0	0.8960813120705418	0.896145
group1051	32.0	0.05400872760891926	0.0543
group1052	22.0	0.17043590650063695	0.169515
group1053	13.0	0.40597363279368287	0.405615
group1054	4.0	0.7995284463150603	0.79933
group1055	20.0	0.209756230900581	0.20821
group1056	9.0	0.5637984007605903	0.564285
group1057	0.0	0.9815302730563205	0.98146
group1058	6.0	0.7029110673035962	0.70271
group1059	6.0	0.7029110673035962	0.70271
group1060	8.0	0.6089271376925609	0.60864
group1061	3.0	0.8481189845234005	0.84798
group1062	17.0	0.2823220006167115	0.27994
group1063	8.0	0.6089271376925609	0.60864
group1064	9.0	0.5637984007605903	0.564285
group1065	29.0	0.07746662488307354	0.077315
group1066	7.0	0.6555652833239324	0.654955
group1067	29.0	0.07746662488307354	0.077315
group1068	6.0	0.7029110673035962	0.70271
group1069	8.0	0.6089271376925609	0.60864
group1070	11.0	0.48045817516495287	0.480855
group1071	2.0	0.8960813120705418	0.896145
group1072	3.0	0.8481189845234005	0.84798
group1073	20.0	0.209756230900581	0.20821
group1074	12.0	0.44215817756016235	0.44223
group1075	26.0	0.10975127549487564	0.10852
group1076	12.0	0.44215817756016235	0.44223
group1077	22.0	0.17043590650063695	0.169515
group1078	4.0	0.7995284463150603	0.79933
group1079	5.0	0.7510605245731589	0.75113
group1080	15.0	0.34022629115553166	0.338695
group1081	14.0	0.37204078967426624	0.37142
group1082	18.0	0.25637057800304724	0.254035
group1083	13.0	0.40597363279368287	0.405615
group1084	5.0	0.7510605245731589	0.75113
group1085	4.0	0.7995284463150603	0.79933
group1086	28.0	0.08713402628490527	0.08685
