	n	p	p_mc
group671	0.0	0.9038511363741977	0.90392
group672	2.0	0.6501041636840962	0.65167
group673	0.0	0.9038511363741977	0.90392
group674	10.0	0.232679367046628	0.234755
group675	7.0	0.34346428638341503	0.345745
group676	2.0	0.6501041636840962	0.65167
group677	1.0	0.751171567378722	0.75206
group678	0.0	0.9038511363741977	0.90392
group679	0.0	0.9038511363741977	0.90392
group680	8.0	0.30111286437664714	0.303225
group681	5.0	0.44181279388884603	0.44437
group682	36.0	0.00463721022650004	0.004835
group683	9.0	0.2640831610920024	0.2661
group684	1.0	0.751171567378722	0.75206
group685	4.0	0.5003020399794059	0.50255
group686	0.0	0.9038511363741977	0.90392
group687	1.0	0.751171567378722	0.75206
group688	3.0	0.5681709560513405	0.57014
group689	5.0	0.44181279388884603	0.44437
group690	1.0	0.751171567378722	0.75206
group691	11.0	0.2052424404249041	0.20729
group692	0.0	0.9038511363741977	0.90392
group693	0.0	0.9038511363741977	0.90392
group694	3.0	0.5681709560513405	0.57014
group695	2.0	0.6501041636840962	0.65167
group696	1.0	0.751171567378722	0.75206
group697	1.0	0.751171567378722	0.75206
group698	3.0	0.5681709560513405	0.57014
group699	1.0	0.751171567378722	0.75206
group700	7.0	0.34346428638341503	0.345745
group701	4.0	0.5003020399794059	0.50255
group702	1.0	0.751171567378722	0.75206
group703	0.0	0.9038511363741977	0.90392
group704	0.0	0.9038511363741977	0.90392
group705	3.0	0.5681709560513405	0.57014
group706	8.0	0.30111286437664714	0.303225
group707	0.0	0.9038511363741977	0.90392
group708	1.0	0.751171567378722	0.75206
group709	3.0	0.5681709560513405	0.57014
group710	1.0	0.751171567378722	0.75206
group711	3.0	0.5681709560513405	0.57014
group712	13.0	0.15862206300507117	0.160155
group713	24.0	0.032470054968907945	0.032975
group714	0.0	0.9038511363741977	0.90392
group715	1.0	0.751171567378722	0.75206
group716	11.0	0.2052424404249041	0.20729
group717	0.0	0.9038511363741977	0.90392
group718	4.0	0.5003020399794059	0.50255
group719	21.0	0.05126896488243486	0.052295
group720	0.0	0.9038511363741977	0.90392
group721	1.0	0.751171567378722	0.75206
group722	0.0	0.9038511363741977	0.90392
group723	12.0	0.18067295524366164	0.182515
group724	0.0	0.9038511363741977	0.90392
group725	6.0	0.3897169975467483	0.39233
group726	11.0	0.2052424404249041	0.20729
group727	35.0	0.0055017013877679145	0.005725
group728	2.0	0.6501041636840962	0.65167
group729	5.0	0.44181279388884603	0.44437
group730	3.0	0.5681709560513405	0.57014
group731	12.0	0.18067295524366164	0.182515
group732	1.0	0.751171567378722	0.75206
group733	4.0	0.5003020399794059	0.50255
group734	9.0	0.2640831610920024	0.2661
group735	27.0	0.019990817017512194	0.02029
group736	4.0	0.5003020399794059	0.50255
group737	6.0	0.3897169975467483	0.39233
group738	4.0	0.5003020399794059	0.50255
group739	0.0	0.9038511363741977	0.90392
group740	9.0	0.2640831610920024	0.2661
group741	1.0	0.751171567378722	0.75206
group742	0.0	0.9038511363741977	0.90392
group743	19.0	0.06909532192774494	0.070315
group744	25.0	0.0275881479445722	0.027985
group745	1.0	0.751171567378722	0.75206
group746	1.0	0.751171567378722	0.75206
group747	0.0	0.9038511363741977	0.90392
group748	3.0	0.5681709560513405	0.57014
group749	11.0	0.2052424404249041	0.20729
group750	17.0	0.09227843905736809	0.094125
group751	0.0	0.9038511363741977	0.90392
group752	3.0	0.5681709560513405	0.57014
group753	6.0	0.3897169975467483	0.39233
group754	9.0	0.2640831610920024	0.2661
group755	16.0	0.10616111858867947	0.108295
group756	6.0	0.3897169975467483	0.39233
group757	0.0	0.9038511363741977	0.90392
group758	0.0	0.9038511363741977	0.90392
group759	1.0	0.751171567378722	0.75206
group760	2.0	0.6501041636840962	0.65167
group761	2.0	0.6501041636840962	0.65167
group762	0.0	0.9038511363741977	0.90392
group763	14.0	0.13933497481085996	0.14119
group764	8.0	0.30111286437664714	0.303225
group765	4.0	0.5003020399794059	0.50255
group766	1.0	0.751171567378722	0.75206
group767	11.0	0.2052424404249041	0.20729
group768	3.0	0.5681709560513405	0.57014
group769	0.0	0.9038511363741977	0.90392
group770	2.0	0.6501041636840962	0.65167
group771	0.0	0.9038511363741977	0.90392
group772	1.0	0.751171567378722	0.75206
group773	14.0	0.13933497481085996	0.14119
group774	5.0	0.44181279388884603	0.44437
group775	13.0	0.15862206300507117	0.160155
group776	2.0	0.6501041636840962	0.65167
group777	0.0	0.9038511363741977	0.90392
group778	2.0	0.6501041636840962	0.65167
group779	18.0	0.08014942335194428	0.08162
group780	10.0	0.232679367046628	0.234755
group781	0.0	0.9038511363741977	0.90392
group782	9.0	0.2640831610920024	0.2661
group783	0.0	0.9038511363741977	0.90392
group784	1.0	0.751171567378722	0.75206
group785	2.0	0.6501041636840962	0.65167
group786	12.0	0.18067295524366164	0.182515
group787	10.0	0.232679367046628	0.234755
group788	1.0	0.751171567378722	0.75206
group789	0.0	0.9038511363741977	0.90392
group790	30.0	0.01234337579364318	0.012475
group791	4.0	0.5003020399794059	0.50255
group792	2.0	0.6501041636840962	0.65167
group793	16.0	0.10616111858867947	0.108295
group794	8.0	0.30111286437664714	0.303225
group795	1.0	0.751171567378722	0.75206
group796	2.0	0.6501041636840962	0.65167
group797	8.0	0.30111286437664714	0.303225
group798	3.0	0.5681709560513405	0.57014
group799	8.0	0.30111286437664714	0.303225
group800	0.0	0.9038511363741977	0.90392
group801	0.0	0.9038511363741977	0.90392
group802	3.0	0.5681709560513405	0.57014
group803	3.0	0.5681709560513405	0.57014
group804	8.0	0.30111286437664714	0.303225
group805	3.0	0.5681709560513405	0.57014
group806	7.0	0.34346428638341503	0.345745
group807	14.0	0.13933497481085996	0.14119
group808	4.0	0.5003020399794059	0.50255
group809	5.0	0.44181279388884603	0.44437
group810	0.0	0.9038511363741977	0.90392
group811	0.0	0.9038511363741977	0.90392
group812	0.0	0.9038511363741977	0.90392
group813	8.0	0.30111286437664714	0.303225
group814	0.0	0.9038511363741977	0.90392
group815	3.0	0.5681709560513405	0.57014
group816	1.0	0.751171567378722	0.75206
group817	2.0	0.6501041636840962	0.65167
group818	1.0	0.751171567378722	0.75206
group819	3.0	0.5681709560513405	0.57014
group820	8.0	0.30111286437664714	0.303225
group821	17.0	0.09227843905736809	0.094125
group822	3.0	0.5681709560513405	0.57014
group823	5.0	0.44181279388884603	0.44437
group824	5.0	0.44181279388884603	0.44437
group825	3.0	0.5681709560513405	0.57014
group826	4.0	0.5003020399794059	0.50255
group827	5.0	0.44181279388884603	0.44437
group828	3.0	0.5681709560513405	0.57014
group829	17.0	0.09227843905736809	0.094125
group830	22.0	0.04441674052522039	0.045645
group831	16.0	0.10616111858867947	0.108295
group832	9.0	0.2640831610920024	0.2661
group833	10.0	0.232679367046628	0.234755
group834	0.0	0.9038511363741977	0.90392
group835	2.0	0.6501041636840962	0.65167
group836	3.0	0.5681709560513405	0.57014
group837	9.0	0.2640831610920024	0.2661
group838	2.0	0.6501041636840962	0.65167
group839	11.0	0.2052424404249041	0.20729
group840	2.0	0.6501041636840962	0.65167
group841	0.0	0.9038511363741977	0.90392
group842	3.0	0.5681709560513405	0.57014
group843	7.0	0.34346428638341503	0.345745
group844	2.0	0.6501041636840962	0.65167
group845	3.0	0.5681709560513405	0.57014
group846	5.0	0.44181279388884603	0.44437
group847	29.0	0.014511163261778334	0.014755
group848	22.0	0.04441674052522039	0.045645
group849	16.0	0.10616111858867947	0.108295
group850	1.0	0.751171567378722	0.75206
group851	6.0	0.3897169975467483	0.39233
group852	1.0	0.751171567378722	0.75206
group853	4.0	0.5003020399794059	0.50255
group854	13.0	0.15862206300507117	0.160155
group855	3.0	0.5681709560513405	0.57014
group856	0.0	0.9038511363741977	0.90392
group857	1.0	0.751171567378722	0.75206
group858	16.0	0.10616111858867947	0.108295
group859	2.0	0.6501041636840962	0.65167
group860	10.0	0.232679367046628	0.234755
group861	2.0	0.6501041636840962	0.65167
group862	0.0	0.9038511363741977	0.90392
group863	11.0	0.2052424404249041	0.20729
group864	18.0	0.08014942335194428	0.08162
group865	15.0	0.12207191349129885	0.124195
group866	13.0	0.15862206300507117	0.160155
group867	6.0	0.3897169975467483	0.39233
group868	4.0	0.5003020399794059	0.50255
group869	1.0	0.751171567378722	0.75206
group870	5.0	0.44181279388884603	0.44437
group871	5.0	0.44181279388884603	0.44437
group872	0.0	0.9038511363741977	0.90392
group873	3.0	0.5681709560513405	0.57014
group874	6.0	0.3897169975467483	0.39233
group875	8.0	0.30111286437664714	0.303225
group876	4.0	0.5003020399794059	0.50255
group877	9.0	0.2640831610920024	0.2661
group878	14.0	0.13933497481085996	0.14119
group879	0.0	0.9038511363741977	0.90392
group880	0.0	0.9038511363741977	0.90392
group881	10.0	0.232679367046628	0.234755
group882	0.0	0.9038511363741977	0.90392
group883	16.0	0.10616111858867947	0.108295
group884	10.0	0.232679367046628	0.234755
group885	7.0	0.34346428638341503	0.345745
group886	7.0	0.34346428638341503	0.345745
group887	6.0	0.3897169975467483	0.39233
group888	10.0	0.232679367046628	0.234755
group889	22.0	0.04441674052522039	0.045645
group890	22.0	0.04441674052522039	0.045645
group891	5.0	0.44181279388884603	0.44437
group892	0.0	0.9038511363741977	0.90392
group893	2.0	0.6501041636840962	0.65167
group894	3.0	0.5681709560513405	0.57014
group895	7.0	0.34346428638341503	0.345745
group896	4.0	0.5003020399794059	0.50255
group897	0.0	0.9038511363741977	0.90392
group898	4.0	0.5003020399794059	0.50255
group899	0.0	0.9038511363741977	0.90392
group900	0.0	0.9038511363741977	0.90392
group901	0.0	0.9038511363741977	0.90392
group902	3.0	0.5681709560513405	0.57014
group903	0.0	0.9038511363741977	0.90392
group904	1.0	0.751171567378722	0.75206
group905	1.0	0.751171567378722	0.75206
group906	0.0	0.9038511363741977	0.90392
group907	16.0	0.10616111858867947	0.108295
group908	2.0	0.6501041636840962	0.65167
group909	2.0	0.6501041636840962	0.65167
group910	7.0	0.34346428638341503	0.345745
group911	1.0	0.751171567378722	0.75206
group912	2.0	0.6501041636840962	0.65167
group913	4.0	0.5003020399794059	0.50255
group914	0.0	0.9038511363741977	0.90392
group915	13.0	0.15862206300507117	0.160155
group916	41.0	0.0019048914740967856	0.002145
group917	1.0	0.751171567378722	0.75206
group918	0.0	0.9038511363741977	0.90392
group919	0.0	0.9038511363741977	0.90392
group920	0.0	0.9038511363741977	0.90392
group921	2.0	0.6501041636840962	0.65167
group922	8.0	0.30111286437664714	0.303225
group923	0.0	0.9038511363741977	0.90392
group924	13.0	0.15862206300507117	0.160155
group925	3.0	0.5681709560513405	0.57014
group926	20.0	0.05936105101632493	0.06033
group927	2.0	0.6501041636840962	0.65167
group928	6.0	0.3897169975467483	0.39233
group929	2.0	0.6501041636840962	0.65167
group930	5.0	0.44181279388884603	0.44437
group931	26.0	0.02347526945580086	0.023785
group932	0.0	0.9038511363741977	0.90392
group933	7.0	0.34346428638341503	0.345745
group934	4.0	0.5003020399794059	0.50255
group935	26.0	0.02347526945580086	0.023785
group936	9.0	0.2640831610920024	0.2661
group937	0.0	0.9038511363741977	0.90392
group938	11.0	0.2052424404249041	0.20729
group939	0.0	0.9038511363741977	0.90392
group940	3.0	0.5681709560513405	0.57014
group941	9.0	0.2640831610920024	0.2661
group942	10.0	0.232679367046628	0.234755
group943	6.0	0.3897169975467483	0.39233
group944	0.0	0.9038511363741977	0.90392
group945	7.0	0.34346428638341503	0.345745
group946	1.0	0.751171567378722	0.75206
group947	0.0	0.9038511363741977	0.90392
group948	0.0	0.9038511363741977	0.90392
group949	0.0	0.9038511363741977	0.90392
group950	11.0	0.2052424404249041	0.20729
group951	1.0	0.751171567378722	0.75206
group952	3.0	0.5681709560513405	0.57014
group953	0.0	0.9038511363741977	0.90392
group954	13.0	0.15862206300507117	0.160155
group955	24.0	0.032470054968907945	0.032975
group956	3.0	0.5681709560513405	0.57014
group957	3.0	0.5681709560513405	0.57014
group958	9.0	0.2640831610920024	0.2661
group959	5.0	0.44181279388884603	0.44437
group960	6.0	0.3897169975467483	0.39233
group961	2.0	0.6501041636840962	0.65167
group962	14.0	0.13933497481085996	0.14119
group963	1.0	0.751171567378722	0.75206
group964	16.0	0.10616111858867947	0.108295
group965	13.0	0.15862206300507117	0.160155
group966	1.0	0.751171567378722	0.75206
group967	0.0	0.9038511363741977	0.90392
group968	0.0	0.9038511363741977	0.90392
group969	1.0	0.751171567378722	0.75206
group970	18.0	0.08014942335194428	0.08162
group971	1.0	0.751171567378722	0.75206
group972	11.0	0.2052424404249041	0.20729
group973	1.0	0.751171567378722	0.75206
group974	4.0	0.5003020399794059	0.50255
group975	8.0	0.30111286437664714	0.303225
group976	0.0	0.9038511363741977	0.90392
group977	18.0	0.08014942335194428	0.08162
group978	1.0	0.751171567378722	0.75206
group979	13.0	0.15862206300507117	0.160155
group980	2.0	0.6501041636840962	0.65167
group981	8.0	0.30111286437664714	0.303225
group982	0.0	0.9038511363741977	0.90392
group983	9.0	0.2640831610920024	0.2661
group984	14.0	0.13933497481085996	0.14119
group985	1.0	0.751171567378722	0.75206
group986	6.0	0.3897169975467483	0.39233
group987	4.0	0.5003020399794059	0.50255
group988	2.0	0.6501041636840962	0.65167
group989	3.0	0.5681709560513405	0.57014
group990	3.0	0.5681709560513405	0.57014
group991	3.0	0.5681709560513405	0.57014
group992	0.0	0.9038511363741977	0.90392
group993	14.0	0.13933497481085996	0.14119
group994	9.0	0.2640831610920024	0.2661
group995	16.0	0.10616111858867947	0.108295
group996	3.0	0.5681709560513405	0.57014
group997	6.0	0.3897169975467483	0.39233
group998	5.0	0.44181279388884603	0.44437
group999	6.0	0.3897169975467483	0.39233
group1000	3.0	0.5681709560513405	0.57014
group1001	0.0	0.9038511363741977	0.90392
group1002	0.0	0.9038511363741977	0.90392
group1003	0.0	0.9038511363741977	0.90392
group1004	7.0	0.34346428638341503	0.345745
group1005	0.0	0.9038511363741977	0.90392
group1006	25.0	0.0275881479445722	0.027985
group1007	22.0	0.04441674052522039	0.045645
group1008	11.0	0.2052424404249041	0.20729
group1009	0.0	0.9038511363741977	0.90392
group1010	4.0	0.5003020399794059	0.50255
group1011	7.0	0.34346428638341503	0.345745
group1012	1.0	0.751171567378722	0.75206
group1013	5.0	0.44181279388884603	0.44437
group1014	4.0	0.5003020399794059	0.50255
group1015	2.0	0.6501041636840962	0.65167
group1016	4.0	0.5003020399794059	0.50255
group1017	8.0	0.30111286437664714	0.303225
group1018	0.0	0.9038511363741977	0.90392
group1019	7.0	0.34346428638341503	0.345745
group1020	0.0	0.9038511363741977	0.90392
group1021	0.0	0.9038511363741977	0.90392
group1022	3.0	0.5681709560513405	0.57014
group1023	7.0	0.34346428638341503	0.345745
group1024	9.0	0.2640831610920024	0.2661
group1025	0.0	0.9038511363741977	0.90392
group1026	8.0	0.30111286437664714	0.303225
group1027	11.0	0.2052424404249041	0.20729
group1028	18.0	0.08014942335194428	0.08162
group1029	0.0	0.9038511363741977	0.90392
group1030	16.0	0.10616111858867947	0.108295
group1031	0.0	0.9038511363741977	0.90392
group1032	31.0	0.01053779541518146	0.010635
group1033	0.0	0.9038511363741977	0.90392
group1034	9.0	0.2640831610920024	0.2661
group1035	12.0	0.18067295524366164	0.182515
group1036	32.0	0.008953328765458056	0.00905
group1037	1.0	0.751171567378722	0.75206
group1038	0.0	0.9038511363741977	0.90392
group1039	3.0	0.5681709560513405	0.57014
group1040	0.0	0.9038511363741977	0.90392
group1041	6.0	0.3897169975467483	0.39233
group1042	12.0	0.18067295524366164	0.182515
group1043	1.0	0.751171567378722	0.75206
group1044	0.0	0.9038511363741977	0.90392
group1045	0.0	0.9038511363741977	0.90392
group1046	14.0	0.13933497481085996	0.14119
group1047	36.0	0.00463721022650004	0.004835
group1048	19.0	0.06909532192774494	0.070315
group1049	4.0	0.5003020399794059	0.50255
group1050	1.0	0.751171567378722	0.75206
group1051	3.0	0.5681709560513405	0.57014
group1052	1.0	0.751171567378722	0.75206
group1053	15.0	0.12207191349129885	0.124195
group1054	2.0	0.6501041636840962	0.65167
group1055	1.0	0.751171567378722	0.75206
group1056	1.0	0.751171567378722	0.75206
group1057	8.0	0.30111286437664714	0.303225
group1058	6.0	0.3897169975467483	0.39233
group1059	1.0	0.751171567378722	0.75206
group1060	0.0	0.9038511363741977	0.90392
group1061	2.0	0.6501041636840962	0.65167
group1062	0.0	0.9038511363741977	0.90392
group1063	0.0	0.9038511363741977	0.90392
group1064	28.0	0.017064703650956563	0.0174
group1065	6.0	0.3897169975467483	0.39233
group1066	1.0	0.751171567378722	0.75206
group1067	0.0	0.9038511363741977	0.90392
group1068	6.0	0.3897169975467483	0.39233
group1069	2.0	0.6501041636840962	0.65167
group1070	3.0	0.5681709560513405	0.57014
group1071	1.0	0.751171567378722	0.75206
group1072	2.0	0.6501041636840962	0.65167
group1073	1.0	0.751171567378722	0.75206
group1074	3.0	0.5681709560513405	0.57014
group1075	7.0	0.34346428638341503	0.345745
group1076	6.0	0.3897169975467483	0.39233
group1077	13.0	0.15862206300507117	0.160155
group1078	3.0	0.5681709560513405	0.57014
group1079	7.0	0.34346428638341503	0.345745
group1080	0.0	0.9038511363741977	0.90392
group1081	13.0	0.15862206300507117	0.160155
group1082	21.0	0.05126896488243486	0.052295
group1083	4.0	0.5003020399794059	0.50255
group1084	4.0	0.5003020399794059	0.50255
group1085	5.0	0.44181279388884603	0.44437
group1086	5.0	0.44181279388884603	0.44437
group1087	12.0	0.18067295524366164	0.182515
group1088	5.0	0.44181279388884603	0.44437
group1089	0.0	0.9038511363741977	0.90392
group1090	4.0	0.5003020399794059	0.50255
group1091	0.0	0.9038511363741977	0.90392
group1092	0.0	0.9038511363741977	0.90392
group1093	1.0	0.751171567378722	0.75206
group1094	5.0	0.44181279388884603	0.44437
group1095	0.0	0.9038511363741977	0.90392
group1096	9.0	0.2640831610920024	0.2661
group1097	2.0	0.6501041636840962	0.65167
group1098	0.0	0.9038511363741977	0.90392
group1099	2.0	0.6501041636840962	0.65167
group1100	7.0	0.34346428638341503	0.345745
group1101	15.0	0.12207191349129885	0.124195
group1102	3.0	0.5681709560513405	0.57014
group1103	3.0	0.5681709560513405	0.57014
group1104	3.0	0.5681709560513405	0.57014
group1105	0.0	0.9038511363741977	0.90392
group1106	1.0	0.751171567378722	0.75206
group1107	0.0	0.9038511363741977	0.90392
