	n	p	p_mc
group669	8.0	0.7243643916011879	0.723885
group670	1.0	0.9719099818089563	0.972255
group671	8.0	0.7243643916011879	0.723885
group672	1.0	0.9719099818089563	0.972255
group673	6.0	0.8044216238535551	0.804835
group674	10.0	0.6433275825860071	0.64264
group675	2.0	0.9453709799996856	0.946045
group676	0.0	0.9919081697437928	0.992045
group677	1.0	0.9719099818089563	0.972255
group678	11.0	0.6038466148581	0.604145
group679	24.0	0.2142199819069697	0.21427
group680	19.0	0.33356472739058096	0.333895
group681	6.0	0.8044216238535551	0.804835
group682	6.0	0.8044216238535551	0.804835
group683	2.0	0.9453709799996856	0.946045
group684	11.0	0.6038466148581	0.604145
group685	4.0	0.8795844428772457	0.88062
group686	6.0	0.8044216238535551	0.804835
group687	0.0	0.9919081697437928	0.992045
group688	35.0	0.0690976241638293	0.068525
group689	2.0	0.9453709799996856	0.946045
group690	34.0	0.07714456031153524	0.076745
group691	17.0	0.3923616976747312	0.393645
group692	15.0	0.4573510105445388	0.45821
group693	28.0	0.14512188443039384	0.14411
group694	6.0	0.8044216238535551	0.804835
group695	19.0	0.33356472739058096	0.333895
group696	7.0	0.7648433959116149	0.76503
group697	12.0	0.5653582533820657	0.566045
group698	9.0	0.6836220038774937	0.682675
group699	15.0	0.4573510105445388	0.45821
group700	34.0	0.07714456031153524	0.076745
group701	22.0	0.25723745171961626	0.25675
group702	21.0	0.28102709317650326	0.280445
group703	27.0	0.16037591799844517	0.159535
group704	18.0	0.36220058434095553	0.36309
group705	6.0	0.8044216238535551	0.804835
group706	12.0	0.5653582533820657	0.566045
group707	6.0	0.8044216238535551	0.804835
group708	30.0	0.11825511832291458	0.117485
group709	7.0	0.7648433959116149	0.76503
group710	14.0	0.49196771558901947	0.492535
group711	11.0	0.6038466148581	0.604145
group712	16.0	0.424103490620067	0.425265
group713	44.0	0.024122555091524146	0.023455
group714	17.0	0.3923616976747312	0.393645
group715	34.0	0.07714456031153524	0.076745
group716	38.0	0.04922840531348534	0.04837
group717	9.0	0.6836220038774937	0.682675
group718	12.0	0.5653582533820657	0.566045
group719	14.0	0.49196771558901947	0.492535
group720	9.0	0.6836220038774937	0.682675
group721	4.0	0.8795844428772457	0.88062
group722	28.0	0.14512188443039384	0.14411
group723	38.0	0.04922840531348534	0.04837
group724	12.0	0.5653582533820657	0.566045
group725	23.0	0.23499925231530389	0.235115
group726	43.0	0.027251056241383798	0.026575
group727	13.0	0.5279943039329374	0.52847
group728	20.0	0.30647514252136204	0.30647
group729	23.0	0.23499925231530389	0.235115
group730	51.0	0.009961490628226736	0.00932
group731	14.0	0.49196771558901947	0.492535
group732	8.0	0.7243643916011879	0.723885
group733	18.0	0.36220058434095553	0.36309
group734	22.0	0.25723745171961626	0.25675
group735	12.0	0.5653582533820657	0.566045
group736	14.0	0.49196771558901947	0.492535
group737	17.0	0.3923616976747312	0.393645
group738	16.0	0.424103490620067	0.425265
group739	14.0	0.49196771558901947	0.492535
group740	38.0	0.04922840531348534	0.04837
group741	14.0	0.49196771558901947	0.492535
group742	32.0	0.09578938789821767	0.095655
group743	11.0	0.6038466148581	0.604145
group744	13.0	0.5279943039329374	0.52847
group745	37.0	0.05519652919204339	0.05429
group746	9.0	0.6836220038774937	0.682675
group747	4.0	0.8795844428772457	0.88062
group748	17.0	0.3923616976747312	0.393645
group749	32.0	0.09578938789821767	0.095655
group750	6.0	0.8044216238535551	0.804835
group751	25.0	0.19487693965975528	0.194675
group752	8.0	0.7243643916011879	0.723885
group753	12.0	0.5653582533820657	0.566045
group754	13.0	0.5279943039329374	0.52847
group755	16.0	0.424103490620067	0.425265
group756	16.0	0.424103490620067	0.425265
group757	35.0	0.0690976241638293	0.068525
group758	15.0	0.4573510105445388	0.45821
group759	11.0	0.6038466148581	0.604145
group760	24.0	0.2142199819069697	0.21427
group761	25.0	0.19487693965975528	0.194675
group762	9.0	0.6836220038774937	0.682675
group763	16.0	0.424103490620067	0.425265
group764	1.0	0.9719099818089563	0.972255
group765	26.0	0.1769444473295978	0.17647
group766	10.0	0.6433275825860071	0.64264
group767	0.0	0.9919081697437928	0.992045
group768	20.0	0.30647514252136204	0.30647
group769	6.0	0.8044216238535551	0.804835
group770	29.0	0.13110371501580342	0.13008
group771	33.0	0.08601999050464941	0.08597
group772	9.0	0.6836220038774937	0.682675
group773	6.0	0.8044216238535551	0.804835
group774	7.0	0.7648433959116149	0.76503
group775	7.0	0.7648433959116149	0.76503
group776	21.0	0.28102709317650326	0.280445
group777	8.0	0.7243643916011879	0.723885
group778	30.0	0.11825511832291458	0.117485
group779	13.0	0.5279943039329374	0.52847
group780	15.0	0.4573510105445388	0.45821
group781	30.0	0.11825511832291458	0.117485
group782	10.0	0.6433275825860071	0.64264
group783	26.0	0.1769444473295978	0.17647
group784	48.0	0.014645892128307057	0.014165
group785	11.0	0.6038466148581	0.604145
group786	2.0	0.9453709799996856	0.946045
group787	6.0	0.8044216238535551	0.804835
group788	6.0	0.8044216238535551	0.804835
group789	16.0	0.424103490620067	0.425265
group790	21.0	0.28102709317650326	0.280445
group791	7.0	0.7648433959116149	0.76503
group792	14.0	0.49196771558901947	0.492535
group793	5.0	0.8428593334324601	0.84352
group794	17.0	0.3923616976747312	0.393645
group795	37.0	0.05519652919204339	0.05429
group796	17.0	0.3923616976747312	0.393645
group797	30.0	0.11825511832291458	0.117485
group798	9.0	0.6836220038774937	0.682675
group799	13.0	0.5279943039329374	0.52847
group800	1.0	0.9719099818089563	0.972255
group801	6.0	0.8044216238535551	0.804835
group802	48.0	0.014645892128307057	0.014165
group803	7.0	0.7648433959116149	0.76503
group804	15.0	0.4573510105445388	0.45821
group805	4.0	0.8795844428772457	0.88062
group806	21.0	0.28102709317650326	0.280445
group807	26.0	0.1769444473295978	0.17647
group808	16.0	0.424103490620067	0.425265
group809	25.0	0.19487693965975528	0.194675
group810	7.0	0.7648433959116149	0.76503
group811	29.0	0.13110371501580342	0.13008
group812	9.0	0.6836220038774937	0.682675
group813	28.0	0.14512188443039384	0.14411
group814	10.0	0.6433275825860071	0.64264
group815	21.0	0.28102709317650326	0.280445
group816	29.0	0.13110371501580342	0.13008
group817	3.0	0.9140670752552578	0.91513
group818	3.0	0.9140670752552578	0.91513
group819	3.0	0.9140670752552578	0.91513
group820	35.0	0.0690976241638293	0.068525
group821	24.0	0.2142199819069697	0.21427
group822	4.0	0.8795844428772457	0.88062
group823	4.0	0.8795844428772457	0.88062
group824	7.0	0.7648433959116149	0.76503
group825	8.0	0.7243643916011879	0.723885
group826	20.0	0.30647514252136204	0.30647
group827	11.0	0.6038466148581	0.604145
group828	21.0	0.28102709317650326	0.280445
group829	23.0	0.23499925231530389	0.235115
group830	18.0	0.36220058434095553	0.36309
group831	8.0	0.7243643916011879	0.723885
group832	20.0	0.30647514252136204	0.30647
group833	10.0	0.6433275825860071	0.64264
group834	12.0	0.5653582533820657	0.566045
group835	19.0	0.33356472739058096	0.333895
group836	30.0	0.11825511832291458	0.117485
group837	9.0	0.6836220038774937	0.682675
group838	2.0	0.9453709799996856	0.946045
group839	24.0	0.2142199819069697	0.21427
group840	7.0	0.7648433959116149	0.76503
group841	0.0	0.9919081697437928	0.992045
group842	22.0	0.25723745171961626	0.25675
group843	5.0	0.8428593334324601	0.84352
group844	13.0	0.5279943039329374	0.52847
group845	19.0	0.33356472739058096	0.333895
group846	14.0	0.49196771558901947	0.492535
group847	11.0	0.6038466148581	0.604145
group848	28.0	0.14512188443039384	0.14411
group849	12.0	0.5653582533820657	0.566045
group850	6.0	0.8044216238535551	0.804835
group851	14.0	0.49196771558901947	0.492535
group852	13.0	0.5279943039329374	0.52847
group853	21.0	0.28102709317650326	0.280445
group854	26.0	0.1769444473295978	0.17647
group855	18.0	0.36220058434095553	0.36309
group856	12.0	0.5653582533820657	0.566045
group857	17.0	0.3923616976747312	0.393645
group858	44.0	0.024122555091524146	0.023455
group859	49.0	0.012893240172079417	0.012445
group860	13.0	0.5279943039329374	0.52847
group861	24.0	0.2142199819069697	0.21427
group862	20.0	0.30647514252136204	0.30647
group863	22.0	0.25723745171961626	0.25675
group864	9.0	0.6836220038774937	0.682675
group865	21.0	0.28102709317650326	0.280445
group866	16.0	0.424103490620067	0.425265
group867	19.0	0.33356472739058096	0.333895
group868	23.0	0.23499925231530389	0.235115
group869	26.0	0.1769444473295978	0.17647
group870	7.0	0.7648433959116149	0.76503
group871	7.0	0.7648433959116149	0.76503
group872	17.0	0.3923616976747312	0.393645
group873	22.0	0.25723745171961626	0.25675
group874	8.0	0.7243643916011879	0.723885
group875	3.0	0.9140670752552578	0.91513
group876	16.0	0.424103490620067	0.425265
group877	22.0	0.25723745171961626	0.25675
group878	10.0	0.6433275825860071	0.64264
group879	25.0	0.19487693965975528	0.194675
group880	26.0	0.1769444473295978	0.17647
group881	7.0	0.7648433959116149	0.76503
group882	16.0	0.424103490620067	0.425265
group883	6.0	0.8044216238535551	0.804835
group884	36.0	0.06180350391525779	0.061035
group885	21.0	0.28102709317650326	0.280445
group886	15.0	0.4573510105445388	0.45821
group887	3.0	0.9140670752552578	0.91513
group888	0.0	0.9919081697437928	0.992045
group889	0.0	0.9919081697437928	0.992045
group890	9.0	0.6836220038774937	0.682675
group891	22.0	0.25723745171961626	0.25675
group892	13.0	0.5279943039329374	0.52847
group893	2.0	0.9453709799996856	0.946045
group894	17.0	0.3923616976747312	0.393645
group895	14.0	0.49196771558901947	0.492535
group896	20.0	0.30647514252136204	0.30647
group897	27.0	0.16037591799844517	0.159535
group898	23.0	0.23499925231530389	0.235115
group899	18.0	0.36220058434095553	0.36309
group900	1.0	0.9719099818089563	0.972255
group901	11.0	0.6038466148581	0.604145
group902	24.0	0.2142199819069697	0.21427
group903	16.0	0.424103490620067	0.425265
group904	20.0	0.30647514252136204	0.30647
group905	10.0	0.6433275825860071	0.64264
group906	14.0	0.49196771558901947	0.492535
group907	9.0	0.6836220038774937	0.682675
group908	15.0	0.4573510105445388	0.45821
group909	12.0	0.5653582533820657	0.566045
group910	18.0	0.36220058434095553	0.36309
group911	20.0	0.30647514252136204	0.30647
group912	3.0	0.9140670752552578	0.91513
group913	13.0	0.5279943039329374	0.52847
group914	18.0	0.36220058434095553	0.36309
group915	39.0	0.043846971492951935	0.042885
group916	11.0	0.6038466148581	0.604145
group917	15.0	0.4573510105445388	0.45821
group918	16.0	0.424103490620067	0.425265
group919	18.0	0.36220058434095553	0.36309
group920	9.0	0.6836220038774937	0.682675
group921	3.0	0.9140670752552578	0.91513
group922	4.0	0.8795844428772457	0.88062
group923	5.0	0.8428593334324601	0.84352
group924	1.0	0.9719099818089563	0.972255
group925	22.0	0.25723745171961626	0.25675
group926	14.0	0.49196771558901947	0.492535
group927	11.0	0.6038466148581	0.604145
group928	11.0	0.6038466148581	0.604145
group929	17.0	0.3923616976747312	0.393645
group930	9.0	0.6836220038774937	0.682675
group931	6.0	0.8044216238535551	0.804835
group932	17.0	0.3923616976747312	0.393645
group933	19.0	0.33356472739058096	0.333895
group934	28.0	0.14512188443039384	0.14411
group935	15.0	0.4573510105445388	0.45821
group936	34.0	0.07714456031153524	0.076745
group937	9.0	0.6836220038774937	0.682675
group938	10.0	0.6433275825860071	0.64264
group939	4.0	0.8795844428772457	0.88062
group940	6.0	0.8044216238535551	0.804835
group941	2.0	0.9453709799996856	0.946045
group942	26.0	0.1769444473295978	0.17647
group943	1.0	0.9719099818089563	0.972255
group944	14.0	0.49196771558901947	0.492535
group945	6.0	0.8044216238535551	0.804835
group946	24.0	0.2142199819069697	0.21427
group947	13.0	0.5279943039329374	0.52847
group948	9.0	0.6836220038774937	0.682675
group949	15.0	0.4573510105445388	0.45821
group950	25.0	0.19487693965975528	0.194675
group951	3.0	0.9140670752552578	0.91513
group952	8.0	0.7243643916011879	0.723885
group953	12.0	0.5653582533820657	0.566045
group954	24.0	0.2142199819069697	0.21427
group955	14.0	0.49196771558901947	0.492535
group956	8.0	0.7243643916011879	0.723885
group957	12.0	0.5653582533820657	0.566045
group958	10.0	0.6433275825860071	0.64264
group959	28.0	0.14512188443039384	0.14411
group960	12.0	0.5653582533820657	0.566045
group961	22.0	0.25723745171961626	0.25675
group962	4.0	0.8795844428772457	0.88062
group963	28.0	0.14512188443039384	0.14411
group964	20.0	0.30647514252136204	0.30647
group965	14.0	0.49196771558901947	0.492535
group966	8.0	0.7243643916011879	0.723885
group967	31.0	0.10651119283690955	0.105985
group968	19.0	0.33356472739058096	0.333895
group969	5.0	0.8428593334324601	0.84352
group970	15.0	0.4573510105445388	0.45821
group971	5.0	0.8428593334324601	0.84352
group972	9.0	0.6836220038774937	0.682675
group973	2.0	0.9453709799996856	0.946045
group974	25.0	0.19487693965975528	0.194675
group975	36.0	0.06180350391525779	0.061035
group976	8.0	0.7243643916011879	0.723885
group977	9.0	0.6836220038774937	0.682675
group978	15.0	0.4573510105445388	0.45821
group979	12.0	0.5653582533820657	0.566045
group980	8.0	0.7243643916011879	0.723885
group981	13.0	0.5279943039329374	0.52847
group982	4.0	0.8795844428772457	0.88062
group983	10.0	0.6433275825860071	0.64264
group984	9.0	0.6836220038774937	0.682675
group985	10.0	0.6433275825860071	0.64264
group986	2.0	0.9453709799996856	0.946045
group987	12.0	0.5653582533820657	0.566045
group988	1.0	0.9719099818089563	0.972255
group989	5.0	0.8428593334324601	0.84352
group990	29.0	0.13110371501580342	0.13008
group991	22.0	0.25723745171961626	0.25675
group992	6.0	0.8044216238535551	0.804835
group993	16.0	0.424103490620067	0.425265
group994	1.0	0.9719099818089563	0.972255
group995	33.0	0.08601999050464941	0.08597
group996	24.0	0.2142199819069697	0.21427
group997	1.0	0.9719099818089563	0.972255
group998	24.0	0.2142199819069697	0.21427
group999	10.0	0.6433275825860071	0.64264
group1000	19.0	0.33356472739058096	0.333895
group1001	33.0	0.08601999050464941	0.08597
group1002	14.0	0.49196771558901947	0.492535
group1003	14.0	0.49196771558901947	0.492535
group1004	3.0	0.9140670752552578	0.91513
group1005	11.0	0.6038466148581	0.604145
group1006	18.0	0.36220058434095553	0.36309
group1007	15.0	0.4573510105445388	0.45821
group1008	20.0	0.30647514252136204	0.30647
group1009	14.0	0.49196771558901947	0.492535
group1010	12.0	0.5653582533820657	0.566045
group1011	9.0	0.6836220038774937	0.682675
group1012	8.0	0.7243643916011879	0.723885
group1013	11.0	0.6038466148581	0.604145
group1014	34.0	0.07714456031153524	0.076745
group1015	8.0	0.7243643916011879	0.723885
group1016	7.0	0.7648433959116149	0.76503
group1017	0.0	0.9919081697437928	0.992045
group1018	11.0	0.6038466148581	0.604145
group1019	17.0	0.3923616976747312	0.393645
group1020	9.0	0.6836220038774937	0.682675
group1021	48.0	0.014645892128307057	0.014165
group1022	2.0	0.9453709799996856	0.946045
group1023	4.0	0.8795844428772457	0.88062
group1024	34.0	0.07714456031153524	0.076745
group1025	28.0	0.14512188443039384	0.14411
group1026	28.0	0.14512188443039384	0.14411
group1027	8.0	0.7243643916011879	0.723885
group1028	40.0	0.03900366009280424	0.038025
group1029	16.0	0.424103490620067	0.425265
group1030	21.0	0.28102709317650326	0.280445
group1031	11.0	0.6038466148581	0.604145
group1032	12.0	0.5653582533820657	0.566045
group1033	15.0	0.4573510105445388	0.45821
group1034	24.0	0.2142199819069697	0.21427
group1035	32.0	0.09578938789821767	0.095655
group1036	32.0	0.09578938789821767	0.095655
group1037	28.0	0.14512188443039384	0.14411
group1038	14.0	0.49196771558901947	0.492535
group1039	4.0	0.8795844428772457	0.88062
group1040	10.0	0.6433275825860071	0.64264
group1041	13.0	0.5279943039329374	0.52847
group1042	21.0	0.28102709317650326	0.280445
group1043	14.0	0.49196771558901947	0.492535
group1044	11.0	0.6038466148581	0.604145
group1045	17.0	0.3923616976747312	0.393645
group1046	9.0	0.6836220038774937	0.682675
group1047	21.0	0.28102709317650326	0.280445
group1048	1.0	0.9719099818089563	0.972255
group1049	22.0	0.25723745171961626	0.25675
group1050	20.0	0.30647514252136204	0.30647
group1051	14.0	0.49196771558901947	0.492535
group1052	5.0	0.8428593334324601	0.84352
group1053	22.0	0.25723745171961626	0.25675
group1054	6.0	0.8044216238535551	0.804835
group1055	13.0	0.5279943039329374	0.52847
group1056	22.0	0.25723745171961626	0.25675
group1057	15.0	0.4573510105445388	0.45821
group1058	9.0	0.6836220038774937	0.682675
group1059	5.0	0.8428593334324601	0.84352
group1060	9.0	0.6836220038774937	0.682675
group1061	9.0	0.6836220038774937	0.682675
group1062	10.0	0.6433275825860071	0.64264
group1063	11.0	0.6038466148581	0.604145
group1064	0.0	0.9919081697437928	0.992045
group1065	40.0	0.03900366009280424	0.038025
group1066	48.0	0.014645892128307057	0.014165
group1067	14.0	0.49196771558901947	0.492535
group1068	13.0	0.5279943039329374	0.52847
group1069	30.0	0.11825511832291458	0.117485
group1070	1.0	0.9719099818089563	0.972255
group1071	18.0	0.36220058434095553	0.36309
group1072	18.0	0.36220058434095553	0.36309
group1073	42.0	0.030748398087397412	0.02996
group1074	16.0	0.424103490620067	0.425265
group1075	20.0	0.30647514252136204	0.30647
group1076	12.0	0.5653582533820657	0.566045
group1077	14.0	0.49196771558901947	0.492535
group1078	6.0	0.8044216238535551	0.804835
group1079	23.0	0.23499925231530389	0.235115
group1080	11.0	0.6038466148581	0.604145
group1081	24.0	0.2142199819069697	0.21427
group1082	23.0	0.23499925231530389	0.235115
group1083	18.0	0.36220058434095553	0.36309
group1084	10.0	0.6433275825860071	0.64264
group1085	18.0	0.36220058434095553	0.36309
