#1:ID	#2:NameGroupA	#3:NameGroupB	#4:p.value	#5:FDR	#6:relationType	#7:PFC	#8:id.first	#9:id.second	#10:groupSize.first	#11:groupSize.second	#12:groupLinkDegree.first	#13:groupLinkDegree.second	#14:expectedLinks	#15:sharedOriglinks	#16:sharedRndlinks	#17:randMax
2005	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6258	0.235967	1.000000	-	0.993500	0	5844	46	6	4970	559	4.000000	2	400	90
2012	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP628	0.481497	1.000000	+	0.995000	0	5868	46	5	4970	497	3.580000	4	358	55
2021	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6298	0.000000	0.000704	+	0.997111	0	5888	46	5	4970	114	0.840000	9	84	43
2024	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6301	0.208731	1.000000	-	0.996000	0	5893	46	5	4970	692	5.410000	3	541	48
2029	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6319	0.071328	1.000000	-	0.997833	0	5912	46	6	4970	1507	11.080000	6	1108	98
2032	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6321	0.118858	1.000000	-	0.998000	0	5915	46	5	4970	512	3.650000	1	365	78
2034	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6325	0.000000	0.000065	+	0.998923	0	5919	46	5	4970	226	1.660000	13	166	24
2043	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP635	0.619337	1.000000	-	0.998000	0	5946	46	5	4970	179	1.320000	1	132	55
2047	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6370	0.018498	1.000000	+	0.998333	0	5969	46	6	4970	1093	8.160000	15	816	56
2048	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6372	0.078703	1.000000	-	0.998083	0	5971	46	5	4970	2507	18.120000	12	1812	114
2053	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6386	0.082593	1.000000	-	0.999286	0	5986	46	6	4970	1625	12.050000	7	1205	93
2055	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6401	0.337756	1.000000	+	0.997200	0	6004	46	6	4970	546	3.830000	5	383	75
2058	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6406	0.287730	1.000000	+	0.997000	0	6009	46	5	4970	359	2.710000	4	271	64
2059	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6408	0.273635	1.000000	+	0.997800	0	6011	46	5	4970	945	7.940000	10	794	86
2060	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6410	0.224596	1.000000	-	0.995333	0	6014	46	5	4970	739	5.280000	3	528	42
2061	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6414	0.109219	1.000000	+	0.994333	0	6018	46	6	4970	162	1.150000	3	115	50
2063	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP642	0.122792	1.000000	+	0.997409	0	6024	46	5	4970	2273	16.870000	22	1687	118
2069	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6427	0.541817	1.000000	-	0.996200	0	6032	46	5	4970	747	5.420000	5	542	77
2075	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6440	0.141495	1.000000	+	0.994000	0	6047	46	6	4970	73	0.660000	2	66	25
2080	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6450	0.197564	1.000000	+	0.995400	0	6058	46	6	4970	992	7.290000	10	729	50
2081	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6456	0.404824	1.000000	-	1.000000	0	6064	46	5	4970	250	2.000000	1	200	35
2083	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6458	0.413452	1.000000	+	0.996750	0	6066	46	5	4970	445	3.270000	4	327	37
2088	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP647	0.000000	0.000000	+	0.999091	0	6079	46	5	4970	375	2.510000	22	251	46
2093	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6493	0.388769	1.000000	+	0.997000	0	6105	46	6	4970	360	3.160000	4	316	66
2096	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6498	0.010622	1.000000	-	0.997000	0	6110	46	5	4970	1520	11.330000	4	1133	102
2097	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6499	0.000655	1.000000	+	0.997091	0	6111	46	5	4970	510	3.360000	11	336	62
2100	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6503	0.000003	0.009993	+	0.996417	0	6117	46	5	4970	287	2.200000	12	220	56
2103	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6507	0.124017	1.000000	-	0.995000	0	6121	46	6	4970	539	3.600000	1	360	69
2107	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6511	0.002943	1.000000	+	0.996778	0	6126	46	6	4970	398	2.910000	9	291	65
2108	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6512	0.239651	1.000000	-	0.994000	0	6127	46	5	4970	365	2.740000	1	274	63
2112	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP652	0.003190	1.000000	-	0.997286	0	6135	46	5	4970	2271	17.430000	7	1743	122
2115	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6526	0.564546	1.000000	+	0.999000	0	6142	46	5	4970	211	1.890000	2	189	66
2116	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6527	0.059457	1.000000	+	0.999222	0	6143	46	6	4970	715	4.890000	9	489	50
2120	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP654	0.101016	1.000000	+	0.998000	0	6157	46	6	4970	619	3.920000	7	392	51
2124	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6547	0.002801	1.000000	+	0.999333	0	6165	46	5	4970	42	0.280000	3	28	21
2125	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6551	0.201824	1.000000	+	0.998286	0	6170	46	5	4970	687	4.760000	7	476	91
2129	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6556	0.309734	1.000000	+	0.994667	0	6175	46	5	4970	285	1.950000	3	195	37
2130	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6557	0.000405	1.000000	+	0.997529	0	6176	46	6	4970	853	6.580000	17	658	66
2132	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6560	0.121931	1.000000	+	0.999667	0	6180	46	5	4970	139	1.210000	3	121	55
2134	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6564	0.000000	0.000000	+	0.999263	0	6184	46	5	4970	294	2.270000	19	227	55
2139	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6578	0.225416	1.000000	-	0.998500	0	6199	46	5	4970	555	4.070000	2	407	41
2141	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6590	0.007238	1.000000	+	0.997583	0	6213	46	5	4970	773	5.260000	12	526	80
2142	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6592	0.130100	1.000000	+	0.998111	0	6215	46	5	4970	788	5.800000	9	580	72
2143	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6593	0.022832	1.000000	+	0.998714	0	6216	46	5	4970	417	2.780000	7	278	51
2146	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6602	0.450056	1.000000	-	0.990000	0	6227	46	5	4970	284	1.840000	1	184	37
2147	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6603	0.308419	1.000000	+	0.997200	0	6228	46	5	4970	489	3.680000	5	368	61
2153	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6617	0.640736	1.000000	-	0.993000	0	6243	46	6	4970	182	1.260000	1	126	44
2164	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6642	0.021498	1.000000	-	1.000000	0	6271	46	6	4970	803	5.700000	1	570	56
2165	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6645	0.000004	0.013913	+	0.997062	0	6274	46	5	4970	518	4.040000	16	404	77
2166	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6646	0.024879	1.000000	+	0.995833	0	6275	46	7	4970	292	2.210000	6	221	45
2168	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6657	0.162000	1.000000	-	0.994600	0	6287	46	6	4970	1152	8.290000	5	829	78
2173	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP668	0.514852	1.000000	+	0.994000	0	6312	46	5	4970	79	0.720000	1	72	42
2181	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP67	0.037721	1.000000	+	0.996000	0	6334	46	5	4970	815	5.930000	11	593	99
2183	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6703	0.000772	1.000000	+	0.998667	0	6339	46	5	4970	28	0.180000	3	18	12
2185	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6714	0.413041	1.000000	-	0.990000	0	6351	46	5	4970	249	1.970000	1	197	53
2187	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6720	0.035782	1.000000	-	0.995000	0	6358	46	5	4970	607	5.100000	1	510	71
2188	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6725	0.188337	1.000000	+	0.996900	0	6363	46	5	4970	1035	7.210000	10	721	79
2195	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6735	0.054102	1.000000	+	0.996875	0	6374	46	6	4970	1450	10.240000	16	1024	133
2197	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6738	0.007033	1.000000	-	1.000000	0	6377	46	5	4970	934	6.950000	1	695	71
2199	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6748	0.331486	1.000000	+	0.997250	0	6388	46	6	4970	1379	10.260000	12	1026	103
2201	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6756	0.122857	1.000000	-	0.995600	0	6397	46	5	4970	1263	8.810000	5	881	98
2203	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6764	0.013334	1.000000	+	0.997125	0	6406	46	8	4970	383	3.080000	8	308	95
2204	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6768	0.078041	1.000000	+	0.993000	0	6410	46	5	4970	201	1.600000	4	160	48
2207	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6773	0.260497	1.000000	-	0.996500	0	6416	46	5	4970	830	6.160000	4	616	78
2214	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6790	0.057929	1.000000	+	0.997750	0	6435	46	5	4970	1015	7.160000	12	716	99
2216	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6792	0.296072	1.000000	-	0.993000	0	6437	46	5	4970	368	2.450000	1	245	56
2226	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6825	0.025510	1.000000	-	0.998667	0	6474	46	5	4970	1130	8.630000	3	863	97
2229	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP683	0.593251	1.000000	-	0.996333	0	6479	46	5	4970	445	3.240000	3	324	55
2231	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6833	0.040660	1.000000	-	0.995000	0	6483	46	5	4970	690	4.950000	1	495	89
2233	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6835	0.541331	1.000000	+	0.997286	0	6485	46	7	4970	939	6.930000	7	693	92
2235	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6840	0.363639	1.000000	-	0.990000	0	6491	46	5	4970	430	3.270000	2	327	56
2237	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6842	0.492428	1.000000	-	0.995000	0	6493	46	6	4970	227	1.700000	1	170	74
2240	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6851	0.587938	1.000000	-	0.993000	0	6503	46	5	4970	223	1.410000	1	141	39
2241	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6852	0.347529	1.000000	+	0.997000	0	6504	46	5	4970	561	3.880000	5	388	64
2243	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6857	0.002243	1.000000	+	0.997455	0	6509	46	6	4970	512	3.920000	11	392	90
2245	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6867	0.527467	1.000000	-	0.999000	0	6520	46	5	4970	218	1.590000	1	159	42
2248	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6870	0.000011	0.036352	+	0.997000	0	6524	46	6	4970	635	4.350000	16	435	67
2249	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6875	0.227502	1.000000	-	0.991000	0	6529	46	5	4970	384	2.810000	1	281	53
2253	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6891	0.136924	1.000000	+	0.998167	0	6547	46	5	4970	482	3.470000	6	347	69
2256	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6907	0.552864	1.000000	+	0.998500	0	6565	46	6	4970	232	1.850000	2	185	67
2257	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6909	0.000816	1.000000	+	0.996750	0	6567	46	5	4970	292	1.930000	8	193	45
2258	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6913	0.076732	1.000000	+	0.997500	0	6572	46	5	4970	217	1.590000	4	159	61
2264	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6935	0.610645	1.000000	-	0.996600	0	6596	46	5	4970	700	5.030000	5	503	62
2266	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6942	0.031417	1.000000	-	0.996000	0	6604	46	6	4970	693	5.260000	1	526	66
2268	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6952	0.339444	1.000000	+	0.996462	0	6615	46	6	4970	1468	11.270000	13	1127	89
2269	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6953	0.109284	1.000000	+	0.997714	0	6616	46	5	4970	1349	9.690000	14	969	96
2272	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6962	0.016525	1.000000	+	0.997800	0	6626	46	5	4970	619	4.520000	10	452	81
2275	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6969	0.000028	0.096837	+	0.997818	0	6633	46	5	4970	347	2.330000	11	233	48
2277	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6978	0.000000	0.000002	+	0.997700	0	6643	46	6	4970	486	3.470000	20	347	47
2278	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6980	0.622125	1.000000	+	0.993000	0	6646	46	5	4970	148	0.970000	1	97	44
2279	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6983	0.378596	1.000000	+	0.998125	0	6649	46	5	4970	930	6.850000	8	685	57
2284	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6996	0.008211	1.000000	+	0.993833	0	6663	46	6	4970	285	1.720000	6	172	35
2285	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6997	0.000021	0.071543	+	0.995778	0	6664	46	5	4970	209	1.470000	9	147	45
2286	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP6998	0.086742	1.000000	+	0.995000	0	6665	46	6	4970	85	0.490000	2	49	25
2299	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7049	0.193217	1.000000	-	0.999000	0	6723	46	5	4970	1213	9.090000	6	909	72
2300	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7056	0.180686	1.000000	-	0.992000	0	6731	46	8	4970	435	3.120000	1	312	65
2317	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7104	0.382655	1.000000	-	0.996500	0	6785	46	6	4970	490	3.180000	2	318	70
2322	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7111	0.046774	1.000000	+	0.995000	0	6793	46	6	4970	107	0.800000	3	80	32
2323	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7112	0.137074	1.000000	-	1.000000	0	6794	46	5	4970	483	3.470000	1	347	38
2324	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7114	0.132816	1.000000	-	0.998000	0	6796	46	6	4970	618	4.880000	2	488	65
2334	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7160	0.003208	1.000000	+	0.998625	0	6847	46	5	4970	1027	7.340000	16	734	65
2337	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7166	0.161993	1.000000	-	0.996400	0	6853	46	5	4970	1097	8.280000	5	828	81
2339	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP717	0.538084	1.000000	-	0.996500	0	6857	46	6	4970	363	2.520000	2	252	75
2344	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7177	0.000431	1.000000	+	0.998267	0	6865	46	5	4970	1978	15.510000	30	1551	107
2348	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP72	0.494973	1.000000	+	0.997000	0	6890	46	5	4970	74	0.680000	1	68	37
2349	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7203	0.524149	1.000000	-	0.990000	0	6895	46	6	4970	199	1.600000	1	160	52
2351	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7206	0.254981	1.000000	+	0.994200	0	6898	46	5	4970	494	3.400000	5	340	79
2356	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP722	0.468883	1.000000	+	0.996000	0	6913	46	6	4970	72	0.630000	1	63	28
2362	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7231	0.127985	1.000000	+	0.996000	0	6926	46	5	4970	73	0.620000	2	62	35
2363	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7232	0.187007	1.000000	+	0.999400	0	6927	46	5	4970	429	3.020000	5	302	58
2364	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7238	0.225570	1.000000	+	0.995800	0	6933	46	5	4970	472	3.240000	5	324	83
2366	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7241	0.366710	1.000000	+	0.996333	0	6937	46	6	4970	280	2.160000	3	216	74
2370	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7253	0.000000	0.000000	+	0.998107	0	6950	46	5	4970	494	4.280000	28	428	75
2371	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7254	0.015592	1.000000	-	0.997000	0	6951	46	5	4970	1040	7.740000	2	774	60
2375	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7265	0.640630	1.000000	-	0.991000	0	6963	46	5	4970	137	1.260000	1	126	36
2379	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7273	0.332695	1.000000	+	0.997444	0	6972	46	5	4970	1038	7.470000	9	747	81
2382	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP728	0.042284	1.000000	-	0.996500	0	6979	46	5	4970	881	6.460000	2	646	79
2384	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7283	0.165898	1.000000	+	0.997444	0	6983	46	5	4970	840	6.150000	9	615	96
2385	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7287	0.009169	1.000000	+	0.999385	0	6987	46	5	4970	874	6.110000	13	611	64
2386	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP729	0.012954	1.000000	+	0.997167	0	6990	46	5	4970	1287	10.050000	18	1005	78
2388	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7300	0.000017	0.058303	+	0.999111	0	7003	46	5	4970	748	5.600000	18	560	76
2389	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7301	0.282607	1.000000	+	0.994000	0	7004	46	5	4970	195	1.850000	3	185	47
2393	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7306	0.012106	1.000000	+	0.996143	0	7009	46	5	4970	307	2.440000	7	244	52
2396	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7316	0.002178	1.000000	+	0.997833	0	7020	46	5	4970	150	1.310000	6	131	37
2401	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP733	0.048566	1.000000	-	0.998000	0	7035	46	5	4970	615	4.740000	1	474	90
2403	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7332	0.000054	0.184764	+	0.997786	0	7038	46	5	4970	567	3.950000	14	395	62
2407	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7352	0.052764	1.000000	+	0.997200	0	7060	46	5	4970	282	2.010000	5	201	57
2408	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7356	0.267877	1.000000	+	0.997000	0	7064	46	5	4970	372	2.620000	4	262	46
2413	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7372	0.549495	1.000000	-	0.996500	0	7082	46	5	4970	824	6.350000	6	635	105
2415	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7379	0.122161	1.000000	-	0.995500	0	7089	46	6	4970	1035	7.590000	4	759	86
2418	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7389	0.574270	1.000000	+	0.991000	0	7100	46	5	4970	92	0.850000	1	85	54
2419	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7392	0.055533	1.000000	-	0.997667	0	7104	46	5	4970	1034	7.520000	3	752	52
2425	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7410	0.105001	1.000000	+	0.998222	0	7125	46	7	4970	1745	13.000000	18	1300	116
2427	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7416	0.011951	1.000000	+	0.996200	0	7131	46	5	4970	153	1.350000	5	135	39
2428	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP743	0.669634	1.000000	-	0.999000	0	7146	46	6	4970	165	1.180000	1	118	51
2431	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7445	0.000711	1.000000	+	0.998455	0	7163	46	7	4970	473	3.380000	11	338	41
2433	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7456	0.001341	1.000000	+	0.997800	0	7175	46	5	4970	907	6.080000	15	608	87
2434	GLYCOLYSIS_/_GLUCONEOGENESIS_-_HOMO_SAPIENS_(HUMAN)	GROUP7459	0.006070	1.000000	+	0.995300	0	7178	46	5	4970	481	3.870000	10	387	74
